상호명,도로명주소,위도,경도
커피명가본,경상북도 경산시 압량읍 임당로 230,35.8559659398817,128.750320217177
베리베리,경상북도 구미시 봉곡서로11길 26,36.1576099780964,128.304190293073
플레닐룬,경상북도 경산시 백자로10길 11,35.8092460642213,128.756796188106
어글리에그,경상북도 구미시 형곡서로1길 21,36.1064313657869,128.33251528947
카페숲,경상북도 구미시 해평면 도리사로 403-3,36.2473459914027,128.400650576608
카페온,경상북도 영양군 영양읍 여남길 1,36.6657887823042,129.1140876146
커피팀버,경상북도 구미시 옥계북로 52,36.1380060376416,128.423205453212
봉이커피,경상북도 포항시 남구 오천읍 냉천로298번길 44-6,35.9681006762078,129.405217146251
신나무골카페,경상북도 칠곡군 지천면 칠곡대로 2189-22,35.9669308250726,128.46204953538
커피인장명달,경상북도 구미시 금오산로22길 29,36.1267804921337,128.330023631639
로더컴퍼니,경상북도 포항시 남구 중흥로58번길 14,36.0103896868406,129.350028269853
코히,경상북도 경산시 남매공원로2길 22-1,35.8314360751276,128.743879984048
공차경주노동점,경상북도 경주시 계림로 101,35.8435572531445,129.213334348854
바리바리,경상북도 구미시 인동20길 46,36.0962145674371,128.422792480661
교커피,경상북도 안동시 대안로 168-1,36.5640624168993,128.731180660752
카페트리플,경상북도 구미시 선산읍 선산중앙로16길 4-1,36.2424855484258,128.299945989387
스톤,경상북도 김천시 부곡맛고을3길 61,36.125449531066,128.094184166736
처갓집양념치킨정평점,경상북도 경산시 대학로16길 6,35.8331167545844,128.729960542316
달보드레,경상북도 영천시 임고면 운주로 30,36.0171318081344,128.977507435119
블리미,경상북도 김천시 양금로 251,36.1165536245084,128.123977202595
더리터신대부적점,경상북도 경산시 압량읍 압독3로 36,35.8428353750022,128.765782734523
명품플라워,경상북도 포항시 북구 흥해읍 중성로 31,36.1089032609846,129.346825484698
이디야커피,경상북도 경주시 동대로 87,35.8585248672416,129.192891997083
별빛정원,경상북도 경산시 와촌면 팔공로 45-10,35.9636930603627,128.748411113626
더원커피,경상북도 칠곡군 왜관읍 석전로 125,36.0018994760242,128.410619534025
카페몰리,경상북도 포항시 남구 연일읍 자명로 302,36.0256859576963,129.303392139069
꼰띠고,경상북도 경주시 구매택지2길 39,35.7743371273872,129.30971773608
라온하제,경상북도 안동시 제비원로 113-11,36.562517121244,128.720028031247
엘제이,경상북도 경산시 성암로 55,35.8235645752338,128.723697637549
새벽,경상북도 고령군 대가야읍 주산순환길 157,35.7335994871813,128.266884499255
블루밍시애틀,경상북도 김천시 혁신1로 58,36.114570929069,128.180580701747
빈이커피,경상북도 구미시 봉곡로 141,36.1512581169484,128.310344692756
팀버선산점,경상북도 구미시 선산읍 단계동길 38,36.2402878737903,128.299370179302
테스커피,경상북도 경주시 중앙로68번길 4,35.8458521007471,129.211885966792
이스트,경상북도 구미시 인동중앙로7길 7,36.1084320438231,128.421391803787
은가비,경상북도 포항시 남구 상도로66번길 4,36.014313221144,129.355342177861
드롭탑구미,경상북도 구미시 송원동로 58-7,36.1216993326164,128.351453853173
에그카페24구미인의점,경상북도 구미시 인동19길 34,36.1000931668819,128.429543450076
커피이야기,경상북도 포항시 북구 장량로139번길 42,36.0852500468481,129.393764865823
동원휴게실,경상북도 성주군 초전면 대장길 86,35.9725857888651,128.264238141573
퍼즐커피,경상북도 영천시 강남길 28,35.9647158146682,128.936528111225
공차구미상모점,경상북도 구미시 상사서로 62,36.087996830318,128.355534497543
이층카페,경상북도 안동시 풍천면 천년숲서로 43-16,36.5733780112405,128.501670032402
단미아띠,경상북도 영주시 풍기읍 동양대로 3,36.8715661623698,128.5267190926
스튜디오기산,경상북도 칠곡군 기산면 지산로 961,35.986318742244,128.379619942817
수림다방,경상북도 영천시 완산중앙3길 12,35.9616621339334,128.937467635602
스타,경상북도 포항시 북구 칠성천길 15,36.0306116661706,129.358961036331
무인카페,경상북도 경주시 승삼1길 24,35.87856560346,129.229892436168
카페소사이어티,경상북도 포항시 남구 대해로 72,36.0230470318964,129.360839170304
선셋드몽,경상북도 경주시 천북면 갈곡삼막길 14-11,35.8860723472853,129.287588577017
까페태사길,경상북도 안동시 태사1길 24-1,36.5672379521581,128.732115542236
미니휴게점,경상북도 성주군 성주읍 성주읍2길 13-18,35.9194061786166,128.28841647027
잇츠,경상북도 김천시 연화지1길 16,36.1381762734158,128.093643804209
카페불국동,경상북도 경주시 구매3길 35-2,35.7734219879624,129.307678839661
파스쿠찌남경주IC점,경상북도 경주시 외동읍 산업로 2747,35.7553806925078,129.314084111674
명불허전,경상북도 안동시 전거리5길 22,36.5582739292069,128.74328012497
열두날앤정커피나루,경상북도 포항시 북구 삼호로473번길 4-3,36.0705921994347,129.398745798386
천해,경상북도 경산시 경산로 174,35.8239863649898,128.726988410178
컴포즈커피경주,경상북도 경주시 북문로 67,35.8502794162421,129.209894257154
비천,경상북도 경주시 숲머리길 161,35.8430008064563,129.25349621861
카페하루,경상북도 포항시 북구 포스코대로 269,36.0216954390463,129.354447947217
부스터,경상북도 포항시 북구 새천년대로 499,36.0198797177606,129.348426221567
"카페,작품속으로",경상북도 상주시 신봉학마루1길 27-1,36.396486982079,128.150662724115
드립바리스타협회,경상북도 구미시 수출대로31길 34,36.113878068906,128.425864042758
파스쿠찌월드컵대로점,경상북도 경산시 삼성현로 50,35.8256258101867,128.713611827127
올리브앤드,경상북도 포항시 북구 문화로13번길 7-1,36.0435098842782,129.3667508933
흥해다방,경상북도 포항시 북구 흥해읍 중성로52번길 14,36.1075927711498,129.348757789492
탁,경상북도 경주시 북문로 59,35.8502779814846,129.209141454737
88커피,경상북도 영천시 청통면 부흥길 93,35.992051424722,128.814290505026
이루미,경상북도 포항시 북구 장량로 254,36.082078676563,129.40833082709
까페백석,경상북도 예천군 용문면 상금시장길 2,36.6886750935292,128.40836626121
니나블러썸,경상북도 포항시 북구 양덕로 18,36.0803023697076,129.402259545796
윈썸,경상북도 경산시 압량읍 압독4로 17,35.8392968571694,128.766623195773
오디네르,경상북도 경주시 동문로 22,35.8463160339387,129.214140184156
조르바,경상북도 경주시 태종로 735,35.8395115863618,129.208756661898
컴퍼스트,경상북도 김천시 해오름2로3길 35,36.119803616986,128.177126742692
포레스트,경상북도 경주시 산내면 문복로 106,35.6485729889026,129.06657249844
커피클래식,경상북도 경주시 안강읍 구부랑4길 6-3,36.0023425999838,129.19625237143
라온,경상북도 김천시 모암길 18,36.1215435653112,128.127084467465
카페고요리,경상북도 문경시 문경읍 활공장길 113,36.737927773703,128.157205786832
카페소셜랩,경상북도 구미시 상모로8길 46,36.0856973286916,128.355934989243
투썸문경점,경상북도 문경시 중앙로 140,36.5971733043469,128.20096764339
티타임커피죽변점,경상북도 울진군 죽변면 죽변북로 33,37.0624282044054,129.420726805785
리바이,경상북도 구미시 인동26길 22,36.095152419822,128.427484305203
햇살머믄꼬마김밥,경상북도 경주시 안강읍 안강중앙로 171-1,35.9932734532821,129.218883720498
심플커피,경상북도 포항시 북구 양학로9번길 28,36.0226851980632,129.349794234027
"퐁텐블루,그램인터내셔널",경상북도 고령군 덕곡면 덕운로 837,35.7933255636358,128.21115983294
투핸즈,경상북도 경주시 충효녹지길 142-5,35.8454449376191,129.175759499831
타임카페,경상북도 포항시 남구 동해면 금광로 241,35.969424135321,129.453744539086
온엠,경상북도 문경시 당교1길 31-8,36.5837597132756,128.186383168901
커피왕왜관점,경상북도 칠곡군 왜관읍 중앙로12길 3,35.9881036521028,128.398969849087
삡도넛,경상북도 경산시 대동안길 11-4,35.8384000634505,128.751638039837
3월26일커피카페,경상북도 성주군 초전면 대장길 86-4,35.9723964400434,128.264270774811
커피고래,경상북도 경산시 원효로42길 15,35.8173244343839,128.757824539307
헤이미쉬,경상북도 경산시 남매공원로 6,35.8322687465943,128.741862258969
카페BBMG,경상북도 예천군 예천읍 대심로 33,36.6493117505782,128.438378265115
전홍태커피,경상북도 고령군 대가야읍 시장3길 29,35.7273174792072,128.266686680176
우주라이크,경상북도 포항시 남구 대이로 169-1,36.0299716599446,129.338945367806
정상project,경상북도 칠곡군 석적읍 유학로 775,36.0625087590571,128.481789557577
소레다,경상북도 상주시 봉양2길 8-7,36.420360069505,128.158514829355
도자,경상북도 포항시 북구 천마로103번길 9,36.08584182187,129.395573999161
브릴랑,경상북도 경주시 석장길 31,35.8603879248093,129.193152418729
카페나무,경상북도 포항시 남구 오천읍 오어로360번길 6-9,35.940457826184,129.396881103602
드봉갸또,경상북도 구미시 인동36길 66,36.0889516589326,128.429960314859
이니히,경상북도 칠곡군 왜관읍 2번도로길 56-1,35.9926683406306,128.397750655818
카페봄봄,경상북도 포항시 북구 법원로 152,36.0882786271807,129.387511632478
파스쿠찌안동성소,경상북도 안동시 서동문로 99,36.5672842991083,128.723044098774
파도,경상북도 포항시 남구 구룡포읍 하정로172번길 2,35.9768157375741,129.551483662537
다락방커피,경상북도 경주시 금성로 295,35.8439750116624,129.206754403367
이디야커피구미,경상북도 구미시 야은로 299,36.1391480631972,128.315974959936
자연을닮은소박한집,경상북도 경주시 천북면 동산7길 21,35.8976657232789,129.272922319256
투썸플레이스북삼인평점,경상북도 칠곡군 북삼읍 북삼로8길 2,36.0710498274767,128.337717421833
매일그대와,경상북도 구미시 금오산로22안길 15-4,36.1257126213461,128.331596721329
아이올라,경상북도 경주시 보정로 264-97,35.8018577120758,129.298486370323
예나루,경상북도 포항시 남구 호미곶면 호미로 1524,36.0767107970369,129.546227884214
인투더우즈,경상북도 문경시 당교3길 6,36.5858518655979,128.191249405358
수안커피,경상북도 포항시 북구 기계면 자조길 19,36.0713406969056,129.21167244515
쿠바,경상북도 포항시 남구 구룡포읍 호미로 368-17,35.9930444165,129.566218082218
요거프레소문경가은점,경상북도 문경시 가은읍 대야로 2486,36.6457583254476,128.062011495187
카페봄봄경일대점,경상북도 경산시 하양읍 가마실길 46,35.9040646410394,128.801213237369
다비앙꼬,경상북도 울진군 후포면 후포삼칠길 269,36.687739624058,129.459431548854
카페803,경상북도 경산시 와촌면 갓바위로 550,35.9845219331315,128.751313592795
컴퍼스트2,경상북도 김천시 혁신6로 4,36.1238706656944,128.181679603645
전광수커피하우스,경상북도 포항시 북구 중앙상가길 64,36.0401820531264,129.366160739247
효재네뜰2017,경상북도 포항시 북구 동빈로 98,36.0457439394745,129.369996659893
위치커피,경상북도 포항시 남구 효자동길5번길 14,36.0076903599137,129.328652125221
블란도374,경상북도 상주시 경상대로 2917,36.4076272903859,128.150037551544
엘아르카오로라백천점,경상북도 경산시 경청로222길 34,35.8025043192522,128.742315648277
베러먼데이펜타힐즈점,경상북도 경산시 펜타힐즈2로 45,35.8280163942936,128.719310966545
복지다방,경상북도 예천군 지보면 지보로 177,36.5437220835434,128.38710738493
더좋은날,경상북도 김천시 평화길 89,36.1239115429298,128.111424073376
바다다,경상북도 영덕군 강구면 영덕대게로 369,36.3791794535272,129.403549820495
크로몽쥬르,경상북도 포항시 남구 상도로54번길 19,36.0130932582214,129.356430574131
메가커피,경상북도 포항시 남구 효성로 27,36.0064812205318,129.336895334448
카페제이,경상북도 영덕군 강구면 영덕대게로 254,36.3700921437986,129.397692339972
커피홀영덕강구점,경상북도 영덕군 강구면 영덕대게로 125,36.3605984066039,129.391884725347
이디야커피정평점,경상북도 경산시 대학로13길 89,35.8375227980992,128.725728256327
도리,경상북도 문경시 모전로 102,36.5904594747069,128.189785560223
해밀,경상북도 칠곡군 동명면 기성5길 75,35.9967918432631,128.593090774191
핸즈커피안동,경상북도 안동시 남문로 35,36.5663121892905,128.730241061085
개판,경상북도 문경시 당교2길 46,36.5842805829984,128.187557792053
럽히얼커피,경상북도 경주시 용황로14길 34,35.8812528100455,129.227109960707
363카페,경상북도 경주시 보불로 363,35.8152033995875,129.30617273133
위치웨이,경상북도 경산시 중앙로18길 37,35.8203265938973,128.737413013868
커피야,경상북도 구미시 봉곡로 170,36.1538340228438,128.311032767891
컴퍼스트임은점,경상북도 구미시 왕산로3길 36,36.0881750886365,128.368138655392
곡강힐즈,경상북도 포항시 북구 흥해읍 칠포로 80-23,36.1277498112004,129.356234549567
곰다방,경상북도 포항시 남구 해동로84번길 10,36.0269757573687,129.373543681914
커피할배,경상북도 김천시 부거리길 118,36.1335825472243,128.111337745571
커피점빵,경상북도 청도군 청도읍 청화로 131,35.645410705099,128.740837700611
카페예지,경상북도 구미시 산동읍 강동로 1009,36.1684836154784,128.436852418455
할리스성밖숲점,경상북도 성주군 성주읍 성밖숲길 7,35.9174263176675,128.279500649079
봄봄다산점,경상북도 고령군 다산면 상곡1길 37,35.8248808651185,128.448098870875
샛별까페,경상북도 경산시 남천면 남천로 784,35.7875543181183,128.731534882825
필그림,경상북도 경산시 진량읍 공단로 570,35.8821569396151,128.819465921977
컴포즈커피칠곡북삼점,경상북도 칠곡군 북삼읍 인강1길 74,36.0671534606924,128.338688786738
자르뎅데자르,경상북도 구미시 인동50길 15,36.0913812968644,128.443388021215
콩카페,경상북도 포항시 남구 동해면 호미로 2690,36.0155807125277,129.487171991551
바오밥,경상북도 포항시 남구 동해면 일월로 65,35.9889091389679,129.440262510078
중앙다방,경상북도 문경시 가은읍 대야로 2495,36.6451001137365,128.062626074206
이디야구미옥계동점,경상북도 구미시 산호대로23길 35,36.1389851804614,128.416421640152
투썸플레이스석적유학로점,경상북도 칠곡군 석적읍 유학로 61,36.0770856357382,128.41603955369
플라타너스,경상북도 구미시 문장로3길 6,36.136725711041,128.331854161061
아델라,경상북도 포항시 남구 상대로 119,36.0138283547638,129.359959631776
앤드테라스,경상북도 경주시 강동면 공정길 33-58,36.0073372466903,129.28243650148
몬스터커피,경상북도 경산시 경산로 280,35.8329936082834,128.723495468247
커피명가양남점,경상북도 경주시 양남면 동해안로 440,35.6824660512314,129.47076827375
더벤티포항육,경상북도 포항시 북구 중앙로 324,36.0416214645419,129.366385349123
토굽스커피,경상북도 포항시 북구 학전로 25,36.0550223155091,129.374308379562
페트,경상북도 경주시 포석로 1097,35.839053555189,129.209491318717
봄봄산동점,경상북도 구미시 산동읍 신당2로 23,36.155917298599,128.43254835273
파렛트,경상북도 포항시 북구 학전로 14,36.0540524893881,129.374002954275
핸즈커피영천,경상북도 영천시 시청남길 6,35.9719452765529,128.938686872765
핸즈안동댐점,경상북도 안동시 석주로 205,36.5778802221959,128.758228562908
메가커피,경상북도 구미시 산호대로 793,36.1372001965191,128.41654554274
봄봄대구한의대점,경상북도 경산시 들뫼길31길 35,35.797775053873,128.776148053138
요신의하루,경상북도 포항시 남구 형산강북로 83,36.0050121144779,129.336094109563
마심,경상북도 구미시 선산읍 동교길 21-1,36.2451721795201,128.30319405546
커피합니다,경상북도 안동시 민속촌길 334,36.5680034728871,128.770801452698
길카페,경상북도 경산시 중앙로17길 28,35.82594550848,128.735340042021
카페베네경주월드공원점,경상북도 경주시 보문로 544,35.836114960025,129.279165861528
나무다리카페,경상북도 상주시 함창읍 어풍로 29,36.5634750691416,128.185083171905
청송시니어클럽품애카페,경상북도 청송군 진보면 진안동4길 35,36.5315331020368,129.04726860275
벤스커피,경상북도 구미시 봉곡남로13길 7,36.1494991478213,128.310904522893
더벤티영주가흥점,경상북도 영주시 대동로13번길 28-1,36.8176963501054,128.603891275391
길커피,경상북도 경주시 원화로281번길 11,35.8453561273951,129.216372683768
고릴라커피,경상북도 영주시 번영로 157-1,36.8250873127858,128.624575217067
블루디어,경상북도 포항시 북구 환호로 65-1,36.0741387574443,129.389816505604
카페별,경상북도 경주시 보불로 216-4,35.8034140511947,129.312031499568
모네의하루,경상북도 포항시 북구 흥해읍 중성로42번길 23,36.106598228762,129.34824101629
플라워카페미화,경상북도 경주시 현곡면 용담로 174,35.8672483807084,129.203818590351
로머스커피,경상북도 경주시 불국신택지7길 11,35.7850529968093,129.327823561079
"카페,소담",경상북도 안동시 송하1길 6-7,36.5716775971196,128.696571728158
모리커피포항철길숲점,경상북도 포항시 남구 희망대로 621-16,36.0131685336437,129.34253251232
재니당,경상북도 구미시 장천면 하장3길 28,36.1351830437934,128.481033423787
칠곡시니어클럽커피앤솝,경상북도 칠곡군 북삼읍 북삼로 96,36.0717147163676,128.338452994148
다담골,경상북도 경주시 북성로 127,35.8474440274538,129.21578465425
예강7,경상북도 구미시 고아읍 예강1길 7,36.1996529254717,128.338535773237
다옴,경상북도 문경시 돈달로 20,36.5944140220097,128.190935238339
댕댕카페,경상북도 포항시 남구 오천읍 송덕로212번길 90,35.948994722794,129.384251737487
나우커피,경상북도 구미시 봉곡로23길 6-6,36.1547983069192,128.311069916777
디커피,경상북도 안동시 퇴계로 206,36.5753470044444,128.733879271132
도개커피숍,경상북도 구미시 도개면 도안로 94,36.2989559822498,128.331905333999
카세트커피,경상북도 구미시 1공단로7길 86-9,36.1099724174252,128.378436879676
스타트커피,경상북도 경주시 감포읍 동해안로 1862,35.7746436912573,129.494450139255
후포스카이워크이디야커피,경상북도 울진군 후포면 울진대게로 243,36.6792619232961,129.463679299302
핸즈커피인동점,경상북도 구미시 여헌로 32-5,36.1044334440114,128.425602041111
카페,경상북도 구미시 금오대로 402,36.0791588146216,128.354273378433
경북안동지역자활센터큐브릭,경상북도 안동시 당북길 45-14,36.5658721509811,128.718115227452
까페마리나,경상북도 울진군 후포면 울진대게로 169-49,36.6825127349794,129.460194266067
후드,경상북도 구미시 여헌로 56,36.106253312886,128.425811779455
꽃에반하다,경상북도 구미시 상모로10길 21-63,36.0896667473282,128.357718497203
블루이스트,경상북도 영덕군 남정면 동해대로 3478,36.2724140508609,129.377351928071
더벤티옥계,경상북도 구미시 산호대로25길 42,36.1406245305835,128.416708093763
태양다방,경상북도 의성군 의성읍 문소3길 49,36.3503813587653,128.694974040647
명당,경상북도 청도군 화양읍 도주관로 152,35.6487033596303,128.705862035643
오른,경상북도 구미시 금오산로12길 3,36.1252376594996,128.333861063033
카페로아,경상북도 경산시 경산로16길 15,35.8166426550236,128.732587315548
영이커피,경상북도 구미시 여헌로3길 37,36.1059970718472,128.421811963065
다향,경상북도 성주군 수륜면 성주가야산로 118,35.7911955350407,128.138780913073
카페희월,경상북도 경주시 양정로252번길 17-12,35.8560257940639,129.226267143548
키스보다커피,경상북도 포항시 남구 오천읍 원동로 4,35.9633462475975,129.403325911654
친구다방,경상북도 포항시 남구 중앙로121번길 26,36.0253316420708,129.365993046015
고어라운드커피용흥점,경상북도 포항시 북구 용흥로292번길 6,36.0475547550006,129.350995537068
카페더치즈케이크,경상북도 포항시 남구 중흥로 77,36.0127632066289,129.348937280698
카페나무,경상북도 안동시 서후면 귀여리길 15,36.588367079279,128.652132052492
투썸플레이스포항,경상북도 포항시 북구 흥해읍 초곡지구로71번길 6-2,36.0950982533578,129.340238158478
더벤티경산,경상북도 경산시 하양읍 서사도리7로 21,35.9181794334804,128.81322244279
르떼,경상북도 김천시 다삼로 34,36.1289739769561,128.081378448129
나우커피경산진량점,경상북도 경산시 진량읍 봉황길 21,35.8852400967506,128.819364776281
하비,경상북도 포항시 북구 법원로115번길 34,36.0853967484307,129.38187619771
89호,경상북도 경주시 현곡면 등나무길 123-4,35.878878761553,129.195301228634
현대그린푸드현대제철무인카페,경상북도 포항시 남구 철강로314번길 36,35.976174072972,129.370301195689
"카페,맛있는식탁",경상북도 안동시 강남10길 16,36.5481812733783,128.735867454388
토프레소문경점촌점,경상북도 문경시 여중3길 12,36.597022573818,128.188415708437
일상가배,경상북도 포항시 남구 상공로104번길 14-1,36.0162357223748,129.361454211701
어스피스커피,경상북도 포항시 남구 호미곶면 호미로1132번길 5,36.057609094575,129.575687563447
가양다방,경상북도 울진군 기성면 척산3길 7,36.7984925160231,129.452387106607
블루샥,경상북도 경산시 하양읍 서사도리9로 25,35.9167914501723,128.813219316031
여행카페,경상북도 경주시 원화로 345,35.8515210681712,129.217241772491
팀버상모점,경상북도 구미시 상모로10길 23,36.0879468464044,128.357188805372
카페마마,경상북도 경산시 대학로9길 41-2,35.8377332171958,128.726704249962
별별커피,경상북도 포항시 북구 양학로 32,36.0267339869731,129.35039585032
평화,경상북도 울진군 매화면 삼산신흥로 1320,36.8933811618659,129.392759704033
"진현동커피,진현동까페",경상북도 경주시 석길 29-18,35.7789788330617,129.322059696963
파스쿠찌구미강동,경상북도 구미시 옥계신당로5안길 37,36.1428783106489,128.419131307261
이상복빵박물관점,경상북도 경주시 밝은마을길 5,35.8307194427817,129.23141142878
공주다방,경상북도 영천시 완산중앙3길 23,35.9622412411931,128.937175152035
폴레토,경상북도 경산시 진량읍 공단로 462,35.8727671120176,128.819203113902
르에스파니,경상북도 안동시 옥동2길 17,36.5598787652152,128.699984735589
감태,경상북도 포항시 남구 희망대로 1043-1,36.0244057608657,129.376816294135
율,경상북도 영양군 석보면 두들마을1길 39,36.5607020709277,129.126629915417
마실커피진량점,경상북도 경산시 진량읍 공단1로1길 81,35.8741248176599,128.823635633137
카페고니,경상북도 영천시 바깥완산길 274,35.9623859323598,128.96104552336
카페청로,경상북도 영덕군 축산면 축산항길 83-1,36.5089439012004,129.450586389956
커피베이경북,경상북도 의성군 의성읍 중앙길 83,36.35177950982,128.69631229543
베로나,경상북도 경주시 석장길 27,35.8601184614393,129.193059806708
커피마마퀸,경상북도 상주시 동수4길 112,36.4229660991226,128.15744955205
다온카페,경상북도 경주시 외동읍 산업로 1860,35.6800465712549,129.333372236674
레몬다방,경상북도 포항시 북구 중흥로171번길 33-1,36.0211725776831,129.352064887593
온마이오온,경상북도 경산시 압량읍 압독3로2길 6,35.8402203871577,128.764551039193
네스트코퍼레이션,경상북도 포항시 남구 호미곶면 해맞이로46번길 164,36.0566300304766,129.576811199573
온사이트,경상북도 칠곡군 왜관읍 평장4길 31,35.9861338464641,128.408475105926
포레스트65,경상북도 상주시 함창읍 당교로 58-5,36.577760661744,128.172323001901
브리얀떼,경상북도 구미시 상모로10길 4,36.08982344053,128.356553233467
투썸플레이스경북도청점,경상북도 안동시 풍천면 천년숲서로 29,36.571768421737,128.502955696046
투썸플레이스구미상모사곡점,경상북도 구미시 상사서로 164,36.0969873419989,128.357029812686
우지커피영덕강구점,경상북도 영덕군 강구면 영덕대게로 46-1,36.3597112977105,129.383690837687
앤돌체,경상북도 경주시 천북면 천북남로 516-14,35.8747758349398,129.277804923133
써니베이크샵,경상북도 안동시 전거리2길 111,36.5576701316994,128.749038510285
카페하망주택,경상북도 영주시 중앙로106번길 13,36.8247255493671,128.626533966149
쁠랑,경상북도 영천시 임고면 방목길 27,36.0362875972322,129.008614676595
카페그래핀,경상북도 구미시 인동26길 35-2,36.0938308250382,128.426555429392
하늘을품다,경상북도 포항시 남구 오천읍 냉천로 298,35.9683185938621,129.409688864821
감성커피영주가흥점,경상북도 영주시 영주로72번길 6,36.8221634222471,128.607972925222
메이플,경상북도 경주시 영불로 262,35.784735833796,129.329610174324
로드샾카페,경상북도 포항시 북구 장량로 214,36.0816990593793,129.403816481172
목화토금수,경상북도 상주시 동수4길 14,36.4229370580017,128.152040867682
베베,경상북도 안동시 풍천면 풍요3길 32-5,36.5755856618701,128.497449516781
투썸플레이스포항영일대점,경상북도 포항시 북구 해안로 93,36.05718112971,129.377808805893
모리커피경주,경상북도 경주시 황성로 31,35.8659145207298,129.214560865897
배달의카페구평점,경상북도 구미시 인동39길 22-22,36.0953657247433,128.435825510817
페트리코,경상북도 구미시 원남로 106,36.1273891929489,128.331537113618
커피플레이스,경상북도 포항시 남구 대이로1번길 26,36.0144933511311,129.342532795098
나무안,경상북도 경주시 백률로53번길 20,35.8583145816318,129.225427754142
실버카페늘푸른,경상북도 포항시 남구 뱃머리길 39,36.0067986044469,129.355191352356
지나다,경상북도 예천군 용궁면 용궁로 153,36.6079677295972,128.282117048863
애니시,경상북도 포항시 북구 학전로 142,36.0642482733805,129.377676732338
컴포즈커피포항구룡포점,경상북도 포항시 남구 구룡포읍 호미로 187-6,35.9886013623678,129.552357589578
오소커피,경상북도 경주시 안강읍 구부랑2길 31-2,36.0002494180295,129.192860105252
커피톡,경상북도 경주시 동문로73번길 16,35.8512622470098,129.212532882369
삼백의료재단상조회카페성모,경상북도 상주시 냉림서성길 7,36.4208177591313,128.159976606247
경주시니어클럽리틀포레스트,경상북도 경주시 포석로 1069,35.8366388319119,129.20942145885
막창도둑,경상북도 경주시 용황로 91-34,35.8840281922788,129.228924772225
카페이즈,경상북도 경산시 박물관로1길 4-11,35.8164184687004,128.761412403877
프레그런스커피,경상북도 경주시 용담로104번길 29-9,35.866930737735,129.211210297905
리브레드,경상북도 울릉군 울릉읍 도동3길 46,37.4845802364224,130.904047916617
오감,경상북도 안동시 태사길 53-16,36.5668746172193,128.734044904716
돌고래한방카페,경상북도 상주시 화서면 문장로 503-5,36.4724691863966,127.958474736836
동네커피진평점,경상북도 구미시 인동36길 12,36.0937113923238,128.432218348575
복돼지카페,경상북도 문경시 신흥3길 7,36.6007735973208,128.203681896277
투썸플레이스경북성주점,경상북도 성주군 성주읍 성주로 3263-3,35.9180128585291,128.290605345676
따미,경상북도 울릉군 울릉읍 봉래길 6-5,37.4943109761859,130.909444519671
투썸플레이스경주,경상북도 경주시 동대로 30-1,35.8559035933222,129.203591692508
지큐브카페,경상북도 고령군 덕곡면 덕운로 829,35.7931350362456,128.211867369223
카페무아,경상북도 경주시 구매3길 5-2,35.7718085022804,129.305208321021
커피공간,경상북도 포항시 북구 우창로 2,36.0543162574245,129.358769148684
앤카페,경상북도 안동시 관광단지로 346-122,36.5677584164899,128.778005151472
cafe소풍,경상북도 상주시 북천로 91,36.4285131880067,128.160918058579
메르노아,경상북도 예천군 예천읍 무리실2길 18-1,36.6489845528487,128.436676408387
커피베이,경상북도 구미시 산호대로29길 7-26,36.1373736735734,128.418490916618
양지8길,경상북도 칠곡군 동명면 양지길 8,35.9848696580613,128.570356426135
부동산임대,경상북도 상주시 상산로 264-1,36.4144554803405,128.159550987329
백금당,경상북도 포항시 북구 중앙상가2길 19-3,36.0367509719395,129.364348280869
카페숲,경상북도 김천시 아포읍 숭산길 250-230,36.1638170803549,128.290798516911
얼리모닝익스프레스,경상북도 구미시 인동가산로 20,36.106811434815,128.418328757481
이디야상주축협점,경상북도 상주시 상산로 313,36.4188905272202,128.158890984719
행복나무,경상북도 안동시 용상시장6길 17,36.5585885385644,128.749170255888
브루,경상북도 포항시 북구 삼호로 415,36.0693949930085,129.393207558915
성주지역자활센터카페위드,경상북도 성주군 성주읍 주산로 5,35.9234667173951,128.290259615535
시나본황리단길점,경상북도 경주시 사정로 47-1,35.8367769030787,129.208239232832
카페봄봄,경상북도 경산시 진량읍 공단1로 5,35.8740163671654,128.819725379345
핸즈커피진량점,경상북도 경산시 진량읍 공단로 453,35.8721128266209,128.818664838178
카페티베이,경상북도 포항시 북구 해안로445번길 20-13,36.0732500833848,129.406508211857
카페써니,경상북도 경산시 백양로35길 1-4,35.8113920099594,128.759527565987
엘가든,경상북도 경주시 보불로 123,35.7953782706564,129.312529931335
빽다방구미역점,경상북도 구미시 구미중앙로 80-1,36.1286878090811,128.331264824695
동네커피,경상북도 구미시 고아읍 가들로 14,36.157826733945,128.347113797761
매머드커피익스프레스경산,경상북도 경산시 경산로 267,35.8316545767923,128.722841356528
안세커피,경상북도 포항시 남구 서동로 157,36.0400898528461,129.375014237582
박군커피,경상북도 포항시 남구 중앙로67번길 7,36.0188224365941,129.368565349035
어썸,경상북도 포항시 북구 장량주택로18번길 3,36.0889648422337,129.390510521622
카페올유,경상북도 안동시 임청각길 11,36.5644616392521,128.742412136115
카페온당,경상북도 영천시 임고면 포은로 452,36.0168941170449,128.974597914403
커피베이안,경상북도 안동시 송천1길 117,36.5445969943475,128.793107978197
CAFE오하이오,경상북도 청도군 청도읍 청화로 215,35.6400815718076,128.747027083766
로피,경상북도 경주시 동문로 36-3,35.8478739958219,129.214263562751
