이름,lat,lang
요녀석파스타,38.106180819815,127.98501367029
아이갓에브리씽원주점,37.342862628376,127.9967239451
아르미과자점,37.891775865896,127.72703430084
시나본비발디점,37.652323738756,127.68727290355
엘림,38.203522468571,128.591240244
생그레,37.893024443289,127.72926954664
카페둥둥,37.274834642284,127.90431819929
분홍카페,37.31903335201,127.83077718792
마린카페,38.136491389002,128.61724399515
로체,37.383781241732,127.95175534036
롤리서프,37.829882189899,128.87693612734
명안,37.755655790264,128.88184696795
테이블스베이커리강원대점,37.860492559186,127.71953527591
순이네달콤하우스,37.524517270629,129.1098981645
옥가로찻집,37.760875654599,128.90052171097
담소원,37.755332013167,128.01202666103
오픈더도어,38.194824446822,128.58114624602
굿주스,37.273052025228,127.9063275761
지내리기름집,37.950693633459,127.73093555038
더블샷커피,37.552413009408,129.1147255101
샤론플라워카페,37.859538084679,127.72360744739
백미당에이케이원주점,37.345679042119,127.92762594654
언아웃,37.877822387636,127.72851810275
유티유티,37.860609372499,127.73495692715
새냉이작은북카페,37.751366201921,128.88314644633
행복을파는현미네과일,38.067692493145,128.17126856326
묵꼬양협동조합,37.552660328895,129.11238649259
에를레프니스,37.88063137816,127.7652034535
설약산,38.196181934897,128.34713666698
오월,37.373908476691,127.8803345472
컴포즈커피원주,37.334426041681,127.93080786448
빽다방화천사내면점,38.071581862196,127.52132863964
둥지다방,37.512484039657,128.21733208335
디어블랙커피컴퍼니,37.363966123551,128.01169297544
피랑,37.595686637075,129.07917948289
쥬씨화천사창점,38.071851781614,127.52123570161
마이아엘,37.776905385408,128.91564359756
커피의꿈,37.181862749239,128.4792329605
덕항,37.329935330487,129.04447110974
무드살롱,37.890480012123,127.72386701291
바다에앉아서,37.838897255499,128.87627028503
해당화가곱게핀,37.547509724031,129.10627818449
까페바우,38.213672210976,128.51567999556
카페박스,37.678502486513,128.59700283417
춘천소양동카페베네,37.882711307508,127.72307750759
동부디아코니아,37.86791559772,127.7189274796
빽다방원주무실동점,37.334840162688,127.9301416584
카페꽃다원,37.325010992824,127.98802496967
녹색시간,37.87970759851,127.7255214579
메가커피,38.106766922848,127.98916420753
루트777영진,37.863137178262,128.84632646842
상근이카페,37.349122414366,127.9467095142
문카페,38.071123420705,128.60892140657
원리터강릉,37.755700198664,128.89863187334
라떼스튜디오,37.879822014209,127.74020822721
메가엠지씨커피인제천도리점,38.22575354693,128.20970614341
퀸즈밀,37.488670591044,129.1073547734
어반그린,37.884367641894,127.68315654219
산다방,37.515392595092,129.12199102442
커피드림,37.749738410368,128.8887327932
카키,37.765902145788,128.8621287553
신잎새다방,37.494310719008,129.11123773191
타워스카이라운지,37.650952856308,128.70554181103
카페오후3시,38.241133969496,127.43730552899
산아래산야초,37.349273937494,127.94313131663
빽다방원주간현점,37.364794933925,127.83296628419
"히어,여기",37.31637103015,127.95683041785
텐퍼센트커피춘천,37.862222350076,127.73104155902
차앤차롱,37.766446312654,128.90726311186
월송커피,37.40213284533,127.84327509124
청춘다방,38.074911762964,128.62358758493
플리즈웨잇,37.968636197279,128.76183543477
메가샵크로플,37.170963385505,128.99230578903
커피프렌즈,37.339953408109,127.92201103489
컴포즈커피명륜1동점,37.34081683249,127.95302430515
맑음때때로비,37.863281869933,127.74980174936
드루와이정,37.350468268957,127.89698699785
카페플로우비치,37.969735266362,128.76185817359
카페글로우,37.384051121724,127.9506597889
휴빈,37.757192319255,128.86784955752
배나들,37.463871648252,129.17566050875
끽다,37.882500998664,127.74154026607
오브유러피안에스프레소바,37.86330834496,127.74954025879
륀,37.884367641894,127.68315654219
엘림카페,37.3673358231,128.38935643326
어반티디엠,37.376483011025,127.99535622051
공차춘천석사점,37.851863104463,127.74435176681
페이크러버스,37.882469878078,127.73564027621
다라자,37.739148838023,128.87946134827
허씨커피,37.789609943774,128.92254440131
계촌약속커피숍,37.451955264342,128.30425570067
카페숲,37.856149721745,127.78863449229
구일찻집,37.349242579111,127.95389946947
공차원주,37.349853256454,127.94884232355
까페배다리,37.784023576324,128.88015177111
힐앤힐,37.819987603376,127.69632394258
카페온,37.522902918399,129.11292873151
노이쾰른,37.343069350422,127.93365540041
로티보이,38.203104026947,128.59381727552
커피앤플,37.368593997514,128.39037905064
로스팅힐,37.328525331581,127.9522646293
미쁘다,37.380550523115,128.66362616818
카페포너드,37.874087326849,127.74242218138
오브로,38.078217439061,127.70999740513
카페르뱅커피그립,37.325966122895,127.98751704414
월성별빛달빛,37.75324277356,128.88522275599
마리네가게,37.25167388997,128.77918748306
꿈꾸는만화카페,37.18369097686,128.46594342343
브레드테이블,37.339409951745,127.95022628415
공간,37.226799793626,128.81715518874
417타운,37.867588761893,127.69269619847
궁전다방,38.103640610886,127.99084082469
씨홀스베이커리인아그곳,37.432105522925,129.16699418296
이디야커피북삼점,37.488922916473,129.104463707
더파란,37.385524041792,129.24103695205
이디야강릉내곡점,37.741271512956,128.87996300523
크레이저커피원주,37.344744648264,127.98211890579
랑데쟈뷰원주점,37.345679042119,127.92762594654
속초역,38.203042443623,128.59173874325
때론347,37.446465928048,129.16722851918
온더밀스,38.200136124981,128.57464634338
궁다방,37.345699297302,127.93137314993
나비다방,37.230055162754,129.04392571156
카페유나브라이튼,37.872895884969,127.7414715237
우주라이크커피원주남부,37.339753438253,127.95282182074
커피해요,38.216131587057,128.5956817773
쥬스뱅크동해천곡점,37.521924492798,129.11349114764
류카페,38.00712029379,128.19842326005
쏘해피,37.615224507075,128.37252144664
스니프,37.327101070745,127.9837479885
이디야커피강원,37.490056784681,127.98586136629
백장미다방,37.343521738883,127.95715347616
오클라우드,37.331819160469,127.9263979223
대관령감로차,37.619147311333,128.72608429785
이디야,37.374309354394,127.87585134518
디데이,37.762005471582,128.90593773124
미스다방,37.547975098277,129.1085370849
몽,38.076952716541,128.44874587445
아프리카커피,37.535783311022,129.10476977217
우드,37.334034242678,127.92377762509
"카페,비자림",37.521924492798,129.11349114764
커피마마홍천대명점,37.674531386585,127.69628285388
어나더블루,38.226787403718,128.58725967073
마추픽추,37.573283142041,128.34159852645
토리커피,37.614348757992,128.37590392088
스몰하우스,37.52478044479,129.11257197534
커피에반하다,38.104156576188,127.70616630229
쥬씨화천사창점,38.071851781614,127.52123570161
모어댄마벨,37.749600547009,128.89028575637
오소,37.352209768724,127.92390599493
티파니,37.154102747766,128.98377713137
카페모캄보영월청령포점,37.1855971387,128.45309295578
연작업실,37.879672643344,127.72598766628
피아노,37.327597781513,128.00210712843
슈슈차,37.739032207068,128.87697521028
라미,37.69210413547,127.88551732975
글라스하우스,38.26060828879,128.55986759667
루체,37.321140813353,127.94241911579
카페디모테오,37.873866296476,127.75280091714
스윗니스,37.748928980674,128.88253876162
물고기,37.738194145543,128.87213201193
사과창고,37.436468616474,128.30652088124
니생각,37.881137963444,127.72454987006
설희찻집,37.348503063901,127.95237614465
카페오버더레인보우,37.838401574372,128.87628714337
"수고했어,오늘도",38.206357327548,127.20922014227
수다방,37.513193998112,128.21343151212
안토니우스,38.202139093571,128.5922109715
카페대관령,37.672307855325,128.70701356438
제니얼독,38.183395375727,128.58210559808
설빙태백점,37.158986287623,128.98816369274
카페노던,38.344050095322,128.5136400534
케이당구카페,37.757212293255,128.87002874345
봉봉,38.108712883817,127.98728239106
커피와사람들,37.379850366781,128.66314574605
작은통나무집,37.459750307308,128.27066948331
카페명경,37.747781170533,128.91141522656
휘게,37.764008041252,128.93902385697
아펠,37.677952182472,127.87160596452
카페파구스,37.228714572697,128.81781818585
에이스,37.59554441295,128.32061423315
카페에픽,37.977591953369,128.75907095474
팔공티춘천석사점,37.851330066727,127.74369452867
하이디저트,37.481605756806,129.12648313453
와수통신,38.184218295581,127.3195775228
봉즈살롱,37.48078359756,127.82610511399
이디야강원정선점,37.381330249461,128.6643783079
커피와이유,37.348241695987,127.95226343775
하이커피,37.770076660755,128.87882866284
시월오일,37.955898254624,128.31737199878
자수정커피,37.872398969022,127.72496887474
체리테일러,37.385339047812,127.85985392395
가이아카페,37.923632605018,127.76286014057
화요일,37.338941828345,127.9513213162
로타리다방,37.490922000543,127.9873539426
읍천리382원주점,37.349528536763,127.94810886352
모리셔스브라운,37.876434043988,127.75271276595
커피인,37.925437682581,127.74700921881
포.레스트,37.538295821188,128.03761064891
주천다방,37.270362233552,128.26778009523
로뎀에스프레소원주점,37.225677561223,128.08464903126
잿골커피,37.702045227472,127.87044170112
바람꽃마을,38.196828237654,128.52490014694
그리너리,37.292708653779,127.9386849184
이스턴관광호텔커피숍,38.202556400478,128.59164346772
프렌드,37.465558139354,129.17187740761
밤톨커피,37.334523409745,127.85812018535
카페153,38.145195709235,127.31004878995
휴일,37.877977169596,127.73716821254
스캘럽스,37.484346052306,129.10634114467
마이네임,37.341052861969,127.92215661763
쉐프스카페에비뉴파크점,37.325010992824,127.98802496967
투썸플레이스태백,37.171818018925,128.99247461112
카페캐빈,37.747363808595,127.63015869188
요거프레소원주,37.334362452397,127.9299389686
고르씨에,37.853770322102,127.75568625332
스케줄,37.447724645259,129.17296663847
더스테이지알,38.19433090358,128.60044745477
듬뿍커피,37.383125582133,127.95734551019
알린,37.857692490879,127.74421799229
나우커피원주,37.32341520273,127.98166133761
컴포즈커피강원,37.485289490586,127.98200631079
카페HOBAK호박,37.3405384272,127.92094954197
이디야커피춘천학곡점,37.835884117271,127.7597329813
카페명화다방,37.884723813297,127.74442011018
디아치,37.660050525788,128.71797063663
차올라카페,37.365154225594,127.83215262809
카페로사리아,37.301574360468,127.92123850391
빽다방춘천우두택지점,37.908955301832,127.73354402366
방파제커피앤푸드,37.652839563214,129.05116452644
카페나이로비,37.358869090753,127.9397374417
미량식당,37.343016116873,127.95447888292
시밀레,37.342198456214,127.92397252817
옥다방,37.440950796617,129.16730104959
템퍼러리,37.32601124025,127.98811508193
그린다방,37.440369109849,129.16689649926
커피마마퀸태백,37.160541203979,128.97887292215
카페디클라우드,37.87394560494,127.76513373846
평양다방,37.491156296041,127.98746698977
라라무리,37.856803999272,128.81815089915
핑크다방,38.074062930578,128.62224685162
에스트마레,37.463224599297,129.02032331064
산토리니성산,37.714766167138,128.83242033889
다모집,37.35023162545,127.94861631693
라운지342,37.724601187578,128.88735469001
더블크,37.323433026189,127.9804201497
아로하어스,37.366135081188,127.83120209467
카페15,37.673111813074,128.70817746413
엘솔컨설팅,37.924175079427,127.72250123445
풍경,37.411990104822,128.15732686498
유천스파매점,37.756347845327,128.87117617485
그리슨,38.32903330447,128.52738490195
봄날,37.487407127219,127.98249205129
아미쿠스,37.918534876886,127.71134203048
카페올라,38.260356355882,128.55979710289
움트,37.497855523174,129.10892665388
카르페디엠,38.192374369052,128.57920887205
더착한커피평창장평점,37.586939814763,128.41574781446
작은라이브카페,37.315552482985,128.81010471004
사랑담아,37.882205007837,127.74215518137
12월22일,37.477271015212,129.15916019304
이디야춘천스무숲길점,37.849459319631,127.74946211472
메가엠지씨커피강릉옥천,37.755672222705,128.89993660701
카페인,37.494112006155,127.98881228031
포우어,37.319175461939,127.96258306758
홀딩커피,37.204568864643,128.84926980985
교교커피,37.842955364297,127.54765891801
엔제리너스롯데속초리조트점,38.180626572892,128.6127650915
전은경서프카페,37.972554690776,128.75917842761
카멜리아,37.814558913134,127.71622228834
레미니센스소양,37.929807075954,127.7877526509
탕가니카,37.516057116615,129.11747623003
장원,37.710831844601,128.60235456661
포레파이브커피,37.357475323605,127.9288337886
이미스랩,37.900516875457,127.73141396174
채우다춘천동내점,37.857831311274,127.75876397449
달팽이숲,37.306626223793,127.93015648515
19티,37.873841050768,127.74518519079
오미토리커피상점,37.749456368793,128.8818982166
리미티드커피,37.34400758221,127.95511033206
다경푸드인터불고클럽하우스,37.332731398728,127.97445932153
빵커,38.205432470283,127.66126282254
모모의찻잔,37.327667135174,127.94723245502
가비카페,37.312734857586,128.18698292804
브릭,37.158258536824,128.98790653473
까페띠아모태장점,37.384367093978,127.95208245072
소울빈,37.204273132072,128.09950713964
커피마마퀸,37.748063178736,128.88625039451
카페정키,38.188138225903,128.60103588019
봄날,37.354466856109,129.25110173643
카페다래,37.367116641668,128.39566638541
그다방,37.87524853996,127.70364498768
티피와이보사노바커피로스터스,38.188565628188,128.60377911057
슈테츠커피로스터스,37.768292238907,128.91091778349
카페제이,37.888255128434,128.82633191302
카페공간,38.207926604909,127.27070281731
이디야커피,37.669335440534,128.70984189282
아이갓에브리싱(SK텔레콤원,37.344778492767,127.92855231838
아라비카천곡점,37.51871698095,129.11919011161
칠COFFEE,37.90202760716,127.69679451655
티오피칠공공,37.556034259697,128.31656267337
빽다방춘천명동,37.877822387636,127.72851810275
바우로스터리카페,37.353962872152,127.91783125338
꼬로베이,37.589670943023,128.32005683324
대궐,37.367942498499,129.0845227665
이디야커피거두,37.855347665136,127.75163544886
데일리,37.444322492844,129.16346588883
카페어니스트,37.337083161529,127.92884174574
실레협동조합,37.816160543395,127.72286060253
우리다방,37.173910039907,129.33539782471
시닉베이,37.864210296662,128.84242913889
해등,37.764262333657,127.95472135923
메가엠지씨커피,38.075415678305,128.62200755933
브레댄코한림대학교점,37.885432674923,127.73493619697
한국장애인부모회횡성군지부카페아이갓에브리씽횡성군청점,37.492066126946,127.98513722409
자작나무숲의투데이,38.008864853804,128.19506858808
썬다방,37.34916926337,127.95085193348
타임리스,37.326367034718,127.94190735172
오월,37.97294995955,127.66794527672
수니로스터스,37.849627942751,127.73996194016
빽다방강릉내곡점,37.743519063648,128.88183911119
블루포트한림대본관점,37.885666120441,127.73457156196
예와생,37.876455203968,127.75856684686
아야트커피,38.274846873652,128.55345093815
열매달,37.529367968752,128.45544692954
카페비엔나,37.89621467856,127.71058780685
자연을담은카페,37.75725264695,127.74375839968
지씨아뜰리에,37.892978752018,127.77614749909
컴포즈커피강원,37.690157122188,127.88477196129
우가닭닭목살닭갈비엄마점,37.337083161529,127.92884174574
비버스커피로스터스,37.85683446727,127.76038094959
더두레,37.711969063262,128.18749378306
카페595,38.16595424935,127.4128117706
감성커피,38.104665388675,127.70427144277
주팔스커피,37.564867664306,128.43217455527
속초홍게데이무한리필,38.20226494734,128.5940502305
달콤커피원주연대호수점,37.276901125721,127.90799173422
카페온니,37.880526216803,128.82608640575
담작은도서관북카페,37.871909715268,127.73160877631
오라카페,38.20514987654,128.5919042372
로뎀에스프레소,37.325102775053,127.95663360005
파스쿠찌올림픽파크점,37.780079408652,128.90248016855
카페드커피,37.545230101804,128.06708315362
카페미선이,37.866970714006,127.73101293603
느린밀박미영베이커리,37.848745085947,127.74832822845
포트캔커피,37.879300139739,127.72854678224
커피한잔,38.202885593639,128.04395579622
서퍼스파라다이스,37.969792122533,128.76142626647
고고비치서프,38.309998137849,128.54275225616
102커피,37.442121242232,129.17103715115
카페간현,37.363611981521,127.83764275406
쿠로,37.766109489523,128.90419448553
베베놀카페,37.315895038895,127.9614677399
메가엠지씨커피원주,37.345690767713,127.93220838197
황후가만들다,37.876702636755,127.77428704977
투썸플레이스동해,37.521795994228,129.11564996958
앙떼떼베베,37.879754330204,127.74220919574
갤러리카페겸리,37.749324680614,128.86317327261
인,37.286247678522,129.3175328716
란다넛,37.524678102596,129.10716275951
카페805,37.297515837667,127.97492241709
카페숲,38.189977456089,128.07400600411
30MLESPRESSO,38.201686061386,128.58372406289
심야식당,37.860449511423,127.73599169836
란야원,38.22631075012,128.47115706424
밤노리,37.516858419246,129.12039535853
양양다방,38.076038792775,128.62343758274
베이29,37.866392082968,127.70751070855
마실,37.146020716809,129.25127300736
카페너츠,37.585313688347,128.41438003286
맛나베이커리,37.875272232099,127.74039471207
나만아는,37.344635474128,127.94805579724
별다방,37.491570844624,127.98791926969
위드커피숍,37.826581937253,128.63770206599
카페툇마루,37.792889537641,128.9144669771
온어롤,38.25204544815,128.20886762628
시나본춘천장학점,37.892790722496,127.75415887925
미스터힐링,37.345888412773,127.93116981463
이디야,37.338605030892,127.96777616529
카페청담,37.346232608395,127.95324666961
아셀커피,37.497325638345,129.12494372054
카페죽헌길,37.778170375429,128.88089970505
크루즈커피,37.490993559356,127.98312449825
굴리엘모,37.673419483755,128.70494961445
투썸플레이스원주,37.327101264537,127.98522619713
코스빈,37.103440273178,129.0076359876
토끼다방,37.175230910686,129.33732411172
한송정커피스토리,37.759492769169,128.94142950934
이디야남,37.860703862726,127.72508052583
카페독스,38.20852510824,127.21406097161
삼화다실,37.881474743584,127.74610244186
메이드잇,37.77123469208,128.89851337383
속초시니어클럽실버카페,38.196167913086,128.57728666436
까페띠아모,37.349075522722,127.92647137986
그라시아,37.881622484817,127.7354500478
솔다방,37.174126761877,129.33535659762
투썸플레이스춘천거두점,37.857064273982,127.75819825874
베라카빈,37.859332394801,127.72814270999
다온,38.165372188653,128.55112732203
컴포즈커피원주명륜도영쇼핑점,37.333837729785,127.94283825817
왕카페,38.203865742619,128.59106033404
투썸플레이스원주관설점,37.31516652072,127.96599229441
하이앤하이,37.575275094223,128.35364218878
멜로우밀,37.77018697401,128.87853485056
컴포즈커피원주,37.349069464378,127.9492491989
카페어달,37.562579932323,129.12009499495
굿모닝베트남,37.770010301091,128.91129072899
프레즌트퍼펙트레귤러커피바,37.89225437737,127.72358751302
용화찬미,37.291346686464,129.30051321267
조아다방,38.073831639526,128.62168640844
봄아,37.742105656236,128.89245391007
커피톡,37.441539606076,129.19226184442
꼭지다방,37.354469212775,127.95438166309
길리카페,37.339063886638,127.92602970738
무인카페쉼,37.743242231975,128.88150677631
케시티#,37.266826385391,127.7987151672
어썸,37.757203315204,128.86880297766
나그네,38.058890406788,127.509081525
설빙원주,37.323397048067,127.98082636438
모퉁2,37.693441056016,127.89905441104
태양다방,38.074668870128,128.62351713612
구정미술관카페,37.70551826669,128.86787042379
카페보니따,37.35023162545,127.94861631693
커피베이강대병원,37.876194707754,127.74609783035
별님,37.312093941047,127.81807817797
정원다방,37.636206881451,128.55840129803
메가엠지씨커피원주,37.334128029002,127.92971348462
트리앤팜,37.380984044079,128.66505276788
텐퍼센트동해북삼점,37.486361863552,129.11045284008
어버트,37.325461607487,127.98860037148
이디야철원와수점,38.23914668751,127.43810906087
디스틸드,37.865073847428,127.73690717601
미니멀무드,37.768602563191,128.91156856408
카페라미아,37.815155855564,128.89421847758
카페산책,38.210484468284,127.66353463278
참별난집버섯요리,37.318397387619,127.95377163822
해달별소호,37.352718756229,127.94876136415
스케치,37.272782016226,128.01272752064
조은생각카페,37.692200493974,127.89215056749
카페학곡,37.833902084407,127.75985301658
지하다방,37.609773832684,129.03548302876
인정,37.339537117017,127.9526865253
커피에반하다,38.102622264381,127.98834385695
핫플,37.752947027815,128.89455867241
탐앤탐스레스토랑,37.926103917689,127.78777467028
볼드,37.881045004249,127.73110954299
꽃샘밭,37.925939773293,127.75434430727
여미채한방찻집,37.440256661888,129.15541355493
카페프코의집,37.760445620864,128.90137903529
위위,37.875025755815,127.74304410246
뽕다방,38.20921830341,127.21802719545
홈,37.694853237315,127.88642026529
하쿠나마타타,37.288254099613,129.29905029799
인제시니어클럽카페실버메이드,38.064626262847,128.17319879491
원,37.347200110774,127.92472371737
카페와봄,38.116979700537,128.62509697514
진스카이,37.325139796638,127.95938681175
그집과일,37.883128189009,127.7279756855
미니찻집,37.489615423227,127.98738808816
애쉬커피바,37.881857048061,127.72380826501
생각다방,37.230171892888,129.04397239714
다래헌,38.12458409191,128.63013460963
카페코코로,38.098955246435,127.98872069521
강릉빵다방비앤씨,37.769020474755,128.91808887003
채원실업,37.605455427429,128.45284110575
넝쿨링,37.466517433072,127.97054758649
카페세븐,37.554729809901,129.12031701489
나무,38.378745924096,128.47063323206
신동다방,38.208597598097,127.21817085849
빽다방태백,37.173302734765,128.99164948074
임영찻집,37.751899316883,128.89251478799
카페모노웜,37.768382453466,128.87644772661
커피멜로우,37.519989977926,129.11320221159
아임요거트,37.882190051034,127.73541391318
차향기,37.75583384673,128.89290250745
이디야춘천사우,37.906670620072,127.73931782922
나의하루,37.686105515113,129.03587442398
카페브리커,37.340901095897,127.94007909752
빙스퐁,37.593421092651,129.08941726879
제비다방,37.442121705063,129.16460707975
헤이구디,37.766565302935,128.88569933825
카페레브,38.199823155404,128.57046516444
로비,37.332597134676,127.94929413592
봄날,37.496659383395,128.85250993925
커피체리,38.19045198052,128.59784705646
바이브런트,37.850233524974,127.74914132399
비플랫,37.378693268812,127.88024790359
콩콩콩커피숍,37.328836512784,127.94277434121
호수길133,37.427693853625,128.111993805
오메가메,38.239484840084,127.43911172389
공지천제빵소,37.873336203739,127.70638067856
더벤티원주원예하나로클럽점,37.341441349197,127.93926606342
브라운듀,37.887268805659,128.82565013827
봄,37.473655368827,129.10583306662
일층카페,38.499096100521,128.4250761313
할리스커피속초,38.189951479935,128.58632450919
제로미터,37.546425129243,129.10663559844
포켓,37.758639058437,128.90196995489
옥거리마을관리사회적협동조합,37.755814542693,128.90135689014
카페어울림,37.491535155527,127.99211481211
여우별,37.347079577472,128.00847355451
감성커피,37.490921983491,127.98719562176
카페뱅,37.852017830744,127.74506713493
화이트크레마,37.371755349831,127.94051748618
찻집달맞이,37.434404249279,128.39757970323
봄그리워다시봄,37.692407742907,127.88271609241
카페연주로,37.885097543225,128.82434127177
아루나,38.196712590849,128.59806949027
모리쉬,37.319876859548,127.95818236747
카페인51,37.481771262877,129.1261351123
플러스마이너스,37.881441546119,127.72723159794
폴스웨이커피,37.500326857139,128.45292932668
감로700,37.797072070778,128.89664611099
더판다,37.315047433508,127.95979840201
투썸플레이스,37.690326694067,127.88311622896
테라디움,38.198693018734,128.56941739187
카페한눈에바다,37.840174632924,128.87654670952
러블리숑숑,37.843142009967,127.71343133786
라디오가든.코지하우스,37.848787894606,128.73577291472
모모의창가,38.174758793525,128.60803648843
파인드커피,37.873250642953,127.74300480062
카페푸르름,37.66932084708,128.68951733043
샤먼카페,37.341934288957,127.93426585652
카페행복한여유,37.551766469706,129.10778971394
코코부코,37.523906237793,129.11259293165
길가에카페,37.282509804496,127.91287928658
워라밸카페,37.352215904658,127.93413272756
자유형,37.316246128184,127.96041829636
지지큐커피,37.86635749232,127.75126889642
메리푸드,37.520083735568,129.1051378077
카페미담,37.740379786232,128.8823351366
라엘라,37.360084332091,127.95760691048
선사로길,38.188838862386,128.59080189868
103랩,37.553225396953,129.11743117127
트래블러,38.078521017165,128.44859587954
테라스5,37.754418057433,128.89661907127
애림다방,37.690628461825,127.88766264682
무릉도원,37.246196172436,128.77491547299
강릉커피,37.757688936986,128.90014261735
빈스힐,37.166381193168,128.98637960401
테레,37.286914551904,129.31833390594
호수다방,37.387755049106,128.67075902791
메가커피강릉,37.77021589696,128.9126666827
세븐정거장,37.343016116873,127.95447888292
블루마운틴,37.529101468391,129.11681096015
스테딜리,37.739320143527,128.87823801002
이디야강원사내점,38.071724624363,127.52098578836
공감,37.441664045525,129.16806926993
게락회산점,37.742168782393,128.86587003905
템퍼러리,37.349895671846,127.94306312303
마루51,37.680055633729,128.73665410684
연창길카페,38.079429158814,128.62632738733
이디야커피춘천유앤아이구름다리점,37.879256167804,127.76238862511
스테이인속초,38.207204651505,128.59357654492
라노떼,37.517949217503,129.11366962791
토스피아,37.443845899769,129.16336810114
썬다방,38.379793162543,128.46784730472
컴포즈커피원주문막점,37.323365969634,127.82956014329
아우라,37.799300599582,128.91384199176
원스커피,37.681093760919,127.87713321583
투썸플레이스양양정암,38.136827192613,128.61677911934
카페노을,38.123632739805,128.22135528915
에브리모먼트커피,37.790229329861,128.91475209533
이디야강원영월점,37.183050788973,128.46832713487
캔앤캔,38.202072601128,128.58931036045
펀펫,37.336487459146,127.92725106101
설빙,37.331037841227,127.94844883709
이디야커피거두점,37.856515790266,127.75875689719
이찻집,37.206673607532,127.7500817297
꽃뜨레꽃차,37.925624486927,127.78672956142
바빈스커피원주,37.346552815663,127.92712848244
카페원에프,37.338091813597,127.92785894033
카페서로1010,37.341271514005,127.96491962892
써머비원,37.346886066786,127.92686855956
청호다방,37.382037877026,128.67150983906
용산559,37.959799283306,127.71411667101
스치듯,37.852594441487,127.75350831846
24시백다방,37.863748974292,127.72492146543
강남1984,37.863927874027,127.73217189654
스웨이,37.804020202013,128.90472462428
커피에반하다,37.382425461985,127.87315039682
카페디디디,37.34051034171,127.95274234502
제이비,37.862800275511,127.73159635277
메가엠지씨커피강릉,37.775388880832,128.93094934756
요거트,38.194647972508,128.57490004284
아란시오커피,37.465291607344,129.17240454217
수연다방,38.446273828691,128.45404777027
샘물다방,37.346728246798,127.95331408414
루엔비영월점,37.173179966405,128.45533857264
커피나무,38.106398335508,127.70909924909
오이트에스프레소바,37.88259405739,127.73079696922
테이블스베이커리카페,37.894713208406,127.75574429902
카페테라스,37.799127309265,128.91411237896
썬쿠키,37.882126919337,127.73942709684
꿈의궁전호텔라운지,37.558341250616,129.12144632025
지나오다,37.865753335853,127.73857550897
밀리미터,37.877822387636,127.72851810275
에이엠,37.772346721246,128.9474949689
스테이션민,37.277108497599,127.90813807719
진부다방,37.636787556016,128.55755585127
카페엘크,37.539817043166,128.06263111223
스톤크릭,37.370639990395,127.79645101927
만두박스,37.86567979551,127.74614527601
투썸플레이스삼척,37.44813033803,129.17475862001
인디커피삼악산케이블카지점,37.864440607049,127.69133405486
아비오509,37.682242924689,127.88184776398
루즈엔드,37.332150965976,127.92385852123
커피마실,37.695670556199,127.90370064541
동백,37.848788122882,127.75162336233
까로치아,38.209060429806,127.22274476334
팜카페달스,37.685629935635,127.88087865154
바다를바라보다수로부인,37.235061362247,129.35006676271
일구공일,37.861310464873,127.76832193189
컴포즈커피원주태장점,37.384259256342,127.95281653793
교동201,37.758268790512,128.89261400596
리셋하다여행자카페,37.352671818043,127.94458488768
꽃내음차향기,38.18945711275,128.59682293308
이디야커피세인트존스경포호텔점,37.791298635245,128.92090773053
몰간앤그루잠,37.848068319703,127.67115361038
연못카페,37.172281490597,128.99200773143
컴포즈커피원주혁신도시건강로점,37.325326362576,127.98782181176
3월의숲,37.324613105432,127.97823081282
카미,37.350609541434,127.94736314114
그랜드,38.200453727111,128.59410401811
파인독,37.794614907693,128.83244114718
헤라,37.348393040848,127.9303774231
샌더소니아,37.863709895431,127.72749017306
이디야춘천소양강점,37.930104917559,127.78308782096
그날의우리,37.86463949786,127.72428168954
브라더커피,37.757914759262,128.89296156484
맛있청,37.371809978725,127.94164651574
이디야춘천여고점,37.88752171911,127.76394235703
솔,37.318085899691,127.96516734306
루트77,37.325220743818,127.82850656654
세인폴커피하우스,37.374170668884,127.94121562613
아이스플라워,37.857103877905,127.74702701077
디드,37.765745195823,128.90470079969
커피플랫폼188,38.584648921219,128.37460613387
하우스브란트,37.11484786188,129.03695224571
카페,38.187052792728,128.5767352799
쉬러와,37.951828775154,127.730874516
이피커피,37.317146223375,127.95747307971
새로미카페,37.752142615554,128.89844132282
소근소근,37.89218943731,127.72664620422
모코롱,37.350015602471,127.94918083729
커피내리는버스정류장,38.204204756425,128.58814008198
살롱드오하,38.22393967248,128.58559214931
지알8,37.756611050204,128.8961575481
골방커피,37.348764238045,127.93340206997
커피앤푸드,37.439934817705,129.16890121504
쉼표하나,37.766079090904,128.87479748404
마치파이브,37.89373686469,127.75418984285
카페감추,37.516087998577,129.12277064275
숲카페,37.80001031662,127.58895971769
너의하루,37.371400155739,127.95207940836
비사이드그라운드,37.761171878951,128.90302214629
카페429지내리,37.95260923883,127.73733494337
카파커피,37.518338258587,129.11445595246
카페알로하,37.943082788964,127.70215539272
여시재,37.401773318073,127.87421342866
오아시스망상엔터원동해지점,37.600441800312,129.07844411608
카페밀라노피엠,37.512616016788,128.21414251501
와우,37.750944154717,128.89133449833
이디야커피동해쇄운점,37.486360197604,129.10871147758
커피홀릭,37.351970849883,128.79067509691
안단테,37.449898221225,128.07642418071
쓰구와,37.322483227645,127.94191034119
공차강원,38.106352507173,127.98963178516
