이름,lat,lang
파스쿠찌광천,35.16045772812,126.88394173284
카페인중독광주,35.15547068018,126.84995311154
쿠데타,35.162889277485,126.81168384235
선운메디칼,35.148077800313,126.77707765116
할리스커피풍암점,35.123419443917,126.86354720969
킹콩커피,35.126376267362,126.88394608561
커피애가,35.153878066993,126.85883250417
올리브북카페,35.126257116729,126.84619478824
진다방,35.150477956363,126.89460283605
브라운힐,35.189154783055,126.81254226636
금호다방,35.142325163031,126.7948859871
씨애틀,35.130680677156,126.8592879092
커피타임,35.16169141821,126.88576889548
자마카페,35.214277128408,126.84526915917
주커피,35.185014450839,126.81868504752
부동산임대,35.147928980261,126.85311010934
한스앤빈커피,35.147453070929,126.91195035782
자연담은,35.209167139309,126.83969645186
동양다방,35.140403584573,126.79562757503
cafe마카리조,35.180791319735,126.80991923748
보노,35.140217171638,126.85735524788
블랙빈,35.15757053833,126.9194328364
옥과한우촌조대,35.13853899061,126.92821058284
풍암동커피집,35.119911110877,126.86622889278
이디야커피광주수완점,35.190183045502,126.82091604389
까페보니떼,35.129670107443,126.88631498147
산울림,35.208418796439,126.88867825421
요거프레소상무,35.152353380287,126.85391504849
빈스커피,35.157788710417,126.8596449733
정헌투썸플레이스,35.160564658188,126.87990105782
민해,35.160564658188,126.87990105782
광주북구장애인직업재활센터이룸카페,35.160091332025,126.85149057507
더힐링,35.11722628219,126.84725460363
운천,35.191133797524,126.81950782766
에이치엔비,35.155850869488,126.83784184683
케이지파스쿠찌광주,35.160564658188,126.87990105782
실로암사람들카페홀더광산,35.139492032968,126.79369874913
꾸움,35.138612569474,126.9152063443
감성커피첨단,35.214244357832,126.85129945859
데이원무인카페진아리채점,35.090421258712,126.94141942351
코코하이랜드2,35.164751741524,126.88138038558
입춘카페,35.14507768184,126.92251709982
카페베네,35.160564658188,126.87990105782
사회적협동조합홀더,35.145489828221,126.84778898919
주희케이크&커피,35.210794938931,126.83743279456
씨애틀,35.14859604939,126.87620206336
엔제리너스광주광천,35.16193228268,126.88256052722
이디야커피,35.160564658188,126.87990105782
레브,35.147085663591,126.77344906905
커피볶는집,35.159023569043,126.85868381261
달콤한커피공장,35.16888313899,126.87586811849
빈드럭스,35.146933355372,126.94388166513
시애틀,35.171623474108,126.86524799597
에쏠로지,35.151268021533,126.85352419926
라제스,35.120673909125,126.86586725937
세렌딥,35.117265746133,126.85904709439
커피플레이스,35.154176311581,126.85891614139
커피포션,35.170560971096,126.87503269329
카페티볼리,35.151234066881,126.79340474363
앨리스,35.170537930797,126.90897537685
커피랩,35.209424374435,126.82617316586
오성에스에이치,35.190026338395,126.82426721131
사랑과사랑협동조합,35.148918562317,126.78000621754
골드드래건,35.122940900872,126.88285195683
선택과집중,35.200337539928,126.8131262516
태원메가엠지씨커피광주효천2지구점,35.101818826743,126.88847077897
이디야광주송정DI점,35.143481199232,126.79602118661
올리브위드뽀빠이,35.124215665684,126.76172384232
파인어스,35.156444298434,126.86526126441
카페보리,35.137056313588,126.91858473112
빅스커피,35.17188602793,126.90055944516
아이두,35.173803250172,126.87571257133
에쏠로지일곡점,35.20285516232,126.89731988192
더벤티첨단2지구점,35.207321681867,126.8617863022
디케,35.17188602793,126.90055944516
티소하,35.149577196339,126.92573922516
카페공감,35.175388053481,126.81410377353
이디야커피광주소촌점,35.152647163519,126.79319730691
이웃,35.17387628053,126.91636285293
포트,35.209286227254,126.89087395521
디저트39,35.147056956624,126.91703675529
갤러리24,35.16646889416,126.88480362407
아트마켓스토리북,35.158136105292,126.89420289787
컴포즈커피,35.14600500323,126.8689837658
디저트39광주,35.215167892947,126.84321362699
벌크커피하남메가박스점,35.162889277485,126.81168384235
데이지,35.139790335355,126.79650349268
로뎀나무,35.127122062147,126.78977784341
카페봄봄광주,35.118766229198,126.8984761283
커피마마퀸,35.145542596031,126.92920521135
커피앤필링,35.208702382433,126.8793501577
더벤티광주남,35.132547385566,126.90132990687
카도쉬,35.193040595796,126.83023007518
메가엠지씨커피오치점,35.189263338948,126.89941406755
비티씨,35.181446931022,126.90422942418
그녀의커피잔,35.185890743615,126.82630308637
플라워카페이엘,35.144169804846,126.8559282686
청자다방금남로점,35.149093374526,126.91897423395
카페304,35.144316903371,126.84011282087
카페930,35.12043711451,126.86560724426
커피나무,35.163953729559,126.90952433501
봉선방림점이디야커피,35.127459957927,126.91796552845
벌크커피흑석점,35.184124886508,126.81343888029
풀,35.139948436013,126.9154080896
커피마마동,35.145411287438,126.92151405605
리버플로우,35.175312360174,126.91668411875
콩샌운남점,35.174161162711,126.81861153923
플루쏘커피,35.145686871799,126.92717309735
래프허,35.16920278764,126.86183476746
다이브인,35.173902211944,126.9152317788
푸릇,35.132666511905,126.90752771694
스케치,35.150600126141,126.92216993256
투리공인중개사사무소,35.16417323602,126.9018926395
메가엠지씨커피광주,35.13220883975,126.92896285569
사보르커피,35.176052940073,126.91282092824
달다,35.172992700222,126.88750290584
마으레,35.183082897868,126.78741172684
파스쿠찌용전,35.244587076348,126.88628414915
카페베오,35.132165478876,126.78574226034
텐퍼센트첨단라인점,35.215867361397,126.84095208218
메트로,35.150505781406,126.85871496928
투썸플레이스광주일곡점,35.203310645421,126.8998285795
로로당,35.212178747476,126.84168545994
푸루풀,35.175796695054,126.9164142161
까페멜로우,35.213462376877,126.83830636976
아스트로3.0,35.151767566765,126.8663797931
수풀림,35.210571791838,126.89247095285
보암커피로스터스,35.153424216358,126.92959583899
스카이,35.1861833024,126.93295440043
데이하우스,35.15903455714,126.9067911222
카페청담,35.121778200072,126.90758534902
록시드갸토,35.214270409987,126.84645545147
스코트,35.150217244101,126.9328863791
매머드익스프레스광주서석점,35.146703314628,126.92286879965
모먼트,35.125006416711,126.75795972735
커피엠,35.175266074478,126.81085605357
달달하니,35.090421258712,126.94141942351
두암다방,35.171982464399,126.92536774831
오치커피앤빙수,35.185743084773,126.90683978367
유달리,35.177963433701,126.80650227099
카페1315,35.17135742158,126.81027627454
콩썸,35.150014631531,126.92019122228
엔제리너스조선대,35.13853899061,126.92821058284
광주광산어등지역자활센터딜라잇가든,35.161554548249,126.80337234996
더블유,35.123528088462,126.86648596377
이유,35.148502724571,126.88856064022
먼썬커피,35.172452903889,126.80893202232
뮈르뮈르,35.142792503765,126.877324347
벌크커피상무CGV,35.154282099817,126.85103443682
이디야커피,35.101851339681,126.8744090461
광주남구시니어클럽가인나눔카페,35.097795633421,126.8960382734
로제토,35.202893670004,126.86635062743
부꾸커피,35.201377531719,126.87388311211
메가MGC커피전대,35.175416184111,126.91318070708
청자다방,35.185329970339,126.83637925105
들에핀,35.209635879503,126.89263742134
제이비,35.15959145457,126.84726088379
커피기행,35.134494855085,126.85655739776
충장설렁탕,35.149354867209,126.91394437986
더벤티,35.163326608434,126.80940536536
스월브,35.178767168912,126.91293848896
카페896,35.098684984038,126.87608677359
이디야커피,35.185186382945,126.92115349766
커피듀,35.132065826375,126.90090845502
에이씨씨,35.197927468303,126.83317981312
고롱고롱,35.173084903994,126.87892797954
아멜리아,35.157494002955,126.91591063016
헤세드,35.146636002308,126.91331107131
봉커피,35.165181273192,126.91674165041
메가MGC커피,35.127010299427,126.87841871116
카페빠르코,35.170299456977,126.79988517383
공차광주기독병원,35.136226962307,126.9115291517
응,35.16887241269,126.80964286707
읍천리382,35.156745721077,126.85992294288
릴리소프틀리,35.20811151663,126.86526771452
투썸플레이스광주용봉,35.182500475928,126.91210926215
이디야무등,35.134493958287,126.89632217594
시니베이키,35.145238034243,126.88936223886
남도커피방,35.1427771114,126.92026487239
리썸,35.175103110374,126.93373593749
제이디클래스,35.169018994319,126.91046662453
와이블랙,35.128046293269,126.91096873615
꼬모,35.134012996524,126.90690623835
도담도담,35.166147557945,126.86284330203
와이와이에스에스커피,35.117724835977,126.92301998508
메가엠지씨커피광주,35.123628017964,126.91281585634
베러데이즈,35.17381272696,126.91832874954
노바스타,35.150472251215,126.86474057198
"안녕,나의하루",35.211085255427,126.84894969093
신부넷해담헌,35.144529266816,126.91158323415
메가엠지씨커피광주운암미라보점,35.182269743458,126.87210465179
베데스다,35.125785815108,126.91723063807
유와CAFE,35.192395336676,126.81393353559
카페텅광주,35.149939907736,126.92293589645
청자다방,35.152353834264,126.86931296247
투썸플레이스상무메이루즈점,35.150909292683,126.85086235722
차차커피코광주,35.190892869556,126.83746383451
더벤티상무치평점,35.149056954955,126.85133835583
일구구칠,35.153403485434,126.87945045793
"카페,매월",35.113491429968,126.8573993966
이제이소울,35.170653253176,126.89880866225
카페콘티고,35.154973881795,126.88847263585
베아티투도행복카페,35.133187943485,126.92247625675
다올파트너,35.168314033789,126.93252925709
더큰커피,35.139315013632,126.89221893692
커피테일,35.125746279343,126.87819466909
벌크커피효천점,35.102123803008,126.87560084254
시티매니저,35.156737213012,126.85233893683
올바른식탐,35.172028475746,126.91737536542
하삼동커피,35.189750329563,126.82647816308
오버터,35.146716079891,126.7761213265
메가MGC커피광주운남,35.175285931245,126.81104239061
파스쿠찌광주,35.129904734514,126.92935510439
달쥬,35.215135194122,126.84639928332
카페진월,35.119500107222,126.8998814612
보울,35.192224315048,126.81395798184
파운데이,35.210488336596,126.88045684894
쥬앤코,35.165476214795,126.9337298877
카페다이닝by엔제리너스,35.134268881833,126.95533611944
티움,35.214966939614,126.87643033672
아카이브양림,35.140887049236,126.91553829485
씨엘로,35.160391045036,126.91128416469
공차수완장신로점,35.19041817881,126.82563407467
똘이네,35.175548268428,126.93106242148
카페멜로우,35.135697377567,126.79100058775
컴포즈커피광주,35.126371774227,126.91119948789
숨인카페,35.210456404421,126.89168175453
이디야광주수완은빛점,35.189767894854,126.8255006922
에쏠로지하남주공점,35.166789163579,126.80313101628
라미니따,35.160440553512,126.90677231007
카페번컴,35.130433532653,126.93310065505
휴즈,35.148678969432,126.76968289603
카페상숙,35.215454230999,126.8784336037
아르빈,35.170010874793,126.80625624382
디저트39광주,35.195028617381,126.83823944821
브라운,35.214548418584,126.88282843552
원앤투,35.134512584548,126.79060114815
나우커피,35.167115186486,126.79329094009
베스트커피계림,35.157494002955,126.91591063016
오늘오후,35.155399306461,126.86436481631
블루웨일,35.149243773215,126.92778489418
온카페,35.174799589726,126.9157907185
무등차마루,35.161762009051,126.93470037763
커피가게,35.166821221243,126.79454664392
커피앤라이브러리,35.143644538636,126.88662944796
카페버번,35.149324774716,126.93287608133
파운데이염주점,35.143334452039,126.87452955879
슬러핀커피,35.149275397955,126.93443512959
빽다방광주진월,35.11828189941,126.89676028414
할리스커피,35.133067594887,126.85910100498
하이커피,35.214985031931,126.84483078122
커피향기,35.153137049253,126.90253482929
카페무슈,35.213084701502,126.87466601306
하이파이브,35.142338019991,126.9155080756
문까페,35.19286591981,126.81412434281
봄날,35.214156254925,126.82428182852
라뽈리스,35.177963433701,126.80650227099
카페스무크,35.187426962051,126.83136458306
커피에반하다,35.217289407426,126.8445015721
벌크수완,35.189339576746,126.82409044619
달달한온도풍암점,35.123888740168,126.88398001972
댕스플라워,35.221520026893,126.85241619934
샵앤커피클럽,35.129760135304,126.92829270842
해피데이,35.180926373221,126.81173974474
행복카페,35.202184018449,126.82314758951
로스팅룸,35.132405516768,126.92166363527
마카리오스,35.189955220047,126.82808927809
팔공티,35.175203659637,126.91461069306
히스토리브런치카페,35.147044207478,126.88973277487
커피비,35.188626765557,126.90875559018
트리더스,35.202551117426,126.82196725186
감성커피,35.142123511846,126.92481661562
아이쿠잉,35.154953380598,126.86969405943
카페2.0,35.142775149054,126.79844578181
가향,35.177907271078,126.89461586711
동광주다방,35.173432069685,126.92518400452
픽커피,35.107686594505,126.89731991435
광주남구시니어클럽주월가인카페,35.130167728633,126.89538209583
투썸플레이스광주,35.177143778539,126.89688774782
달고양이루나,35.13797266764,126.89032780231
"카페,단아",35.13995105583,126.86068388506
벤틀리,35.196831705579,126.83733529943
카페아빌라,35.174858650108,126.91533983267
청자다방첨단,35.211028108519,126.84578743039
그래이커피&샌드위치,35.183932798889,126.86968819661
코코로나인,35.147701059891,126.92559926507
에쏠로지미라보점,35.184679869599,126.8763533015
에이치커피Hcoffee,35.105355700889,126.87710304599
벌크커피동천하남대로점,35.171401620729,126.86947744073
꼬뮨1871,35.178636242164,126.92757471067
카페재다,35.094586711979,126.93946823891
메가엠지씨커피광주,35.166049354416,126.81221964163
블랑슈,35.110106184866,126.89576257871
화이트썬데이,35.156737213012,126.85233893683
다린,35.189315526973,126.92631444053
달콤커피노대점,35.102364390901,126.89985946888
눈치,35.196490933981,126.84033794181
카페드롭탑하남2지구점,35.177128181383,126.80315513498
사보르커피,35.145057644436,126.93042968878
카페라운지,35.164307632132,126.90778529822
카페우리,35.144340295999,126.84161591235
예노404카페,35.221153713071,126.87581782635
컴포즈커피광주주월호반점,35.129820533227,126.89190865667
표류,35.15948137218,126.89148459705
벌크커피,35.169802335376,126.86041033559
나우커피,35.177999759164,126.82496738145
멜로쿠키,35.186760189915,126.83419588309
커피베이광주,35.15427572396,126.85226375356
풀,35.152063465932,126.91544489148
광주광산어등지역자활센터버디버디,35.207919596023,126.8308843208
블루광주장덕점,35.172631625256,126.81797500644
그대오는길꽃길,35.203894540171,126.90060042494
바른카페,35.157027524932,126.9252681144
숑숑하우스,35.206182714465,126.94917731843
유진에프앤씨,35.177963433701,126.80650227099
카페빈센트,35.165995615985,126.93027635567
힐사이드양림,35.138319764397,126.91270834409
카페프런치,35.135666538442,126.89541755441
메가엠지씨커피광주금호,35.138385566962,126.86003633747
카페스테이,35.123291206019,126.86718042508
메가MGC커피광주송정역점,35.138046746764,126.79158033926
알로하라이언카페,35.117648497674,126.92660831644
벌크커피풍암2지구점,35.120620976481,126.86695409663
인디드커피테라스,35.099922800196,126.76784942504
소확행194,35.153421325324,126.86972622439
카페퀜쳐진월,35.124491236024,126.89662170175
벌크커피화정,35.144842665729,126.88557059898
민카페,35.169844202312,126.81498561754
다사롭,35.149133392362,126.84894482993
보암커피운림,35.130340256925,126.94821050831
카페드롭탑전남대의대점,35.142008427199,126.92200886565
블란서다방,35.174749072191,126.87564465932
쉼표카페,35.155871453559,126.90787611459
더쉼카페,35.138660575217,126.89162427724
커피그램,35.114434518143,126.89693281831
플레이커피디저트랩,35.160273174295,126.88837859507
커피주는통큰주방장,35.107497324723,126.89732246374
카페모을,35.122340964056,126.86100595416
카페왐마,35.186387233513,126.89340307993
컴포즈커피,35.18757289903,126.92192348039
카페하루,35.122951908453,126.85983451801
빠리.콩,35.153400678884,126.91479058408
프랑스언니1989,35.133082969013,126.85690630964
반가사유카페,35.14355873814,126.9219993982
더벤티,35.214270409987,126.84645545147
더벤티광주,35.145995955039,126.92950655134
들로,35.127128733992,126.91721286357
청자다방일곡점,35.205735592099,126.89886238343
인무드,35.177411434463,126.91554744839
카페오니,35.187369830935,126.90232727562
달콤퐁당,35.175742083042,126.88262407624
아띠랑스,35.17358480681,126.88230230234
메가MGG커피,35.146706510065,126.92831201959
연리지,35.146687050157,126.88519427861
담소,35.154252155583,126.94072496876
미라클쉼터,35.167113388386,126.89711103886
행복만들기,35.15277599089,126.90447129653
위치커피,35.192551008675,126.82435162174
앰버커피,35.208351092729,126.87937694974
청자다방,35.137580677675,126.79275035644
소마드로잉카페,35.147341596403,126.9145966693
카페프린스,35.149667457834,126.93289355687
카페그란데,35.176823143131,126.87089543103
벌크커피,35.140897016989,126.9056181005
타잔TA-JAN,35.131747859811,126.94526279402
카카오커피,35.154278877621,126.91120096803
플렌티,35.13210286222,126.91804674967
시나본광주,35.222441965021,126.85173317081
컴포즈삼각점,35.195887856682,126.90033496466
커피리나금남로점,35.149116101934,126.91748138325
인아워,35.148231348848,126.93666559598
카페우디,35.216342339495,126.84254893287
컴피코지,35.150986667493,126.92306477613
하이커피상무지구점,35.154979622335,126.84949905828
어썸,35.169179564758,126.86224124964
더벤티광주진월한신점,35.12100197572,126.89652613516
광주북구일터지역자활센터커피마루,35.178682281103,126.92058072857
산책가들,35.131666619016,126.92270477273
루다커피랩,35.17509209305,126.89529070589
호야커피로스터리,35.154453276504,126.91154985542
우일폴리텍광주,35.182943866402,126.87869379326
벌크커피광산,35.175100710635,126.81882848434
더벤티광주본촌점,35.21725518176,126.87726651971
광주북구희망지역자활센터커피드림,35.178963422755,126.90271476938
카페핀포레,35.090897094517,126.83879702849
오모트,35.135553271702,126.85695956287
카페어마인드,35.186831373207,126.89465972107
벌크커피쌍촌,35.158364019263,126.86331383855
엔제리너스호남대점,35.149033000294,126.76904105032
카페미뇽,35.160564658188,126.87990105782
플레이커피,35.160273174295,126.88837859507
플롱,35.159077003283,126.89162179435
투썸플레이스광주,35.17955667888,126.87405242131
이디야,35.220501516318,126.84295121662
힐스커피숍,35.154376168581,126.91702757457
디아썸,35.102667592585,126.89850628455
카페농CAPHENong,35.168874030411,126.80980750072
벌크커피쌍암점,35.219909718402,126.84233352453
텐퍼센트효천1지구점,35.101692928266,126.87385184472
카페다광주전남영업본부,35.101074658584,126.87327903686
하루,35.221520026893,126.85241619934
라스또리아,35.134744104335,126.85527011574
쿼카,35.139202702077,126.91467179697
엘로디,35.209518142175,126.89060721584
늘봄카페,35.168921207733,126.9308527706
투썸플레이스,35.122711517193,126.91213685655
카페브라비,35.103906166592,126.89099811024
지유명차광주일곡점,35.207655995842,126.8900285096
광주북구희망지역자활센터커피드림,35.188653553142,126.91675960984
더스윗,35.127401795984,126.89552916304
영길리,35.1712385908,126.90271976773
전통찻집사랑방,35.172657368343,126.92931087844
카페점보,35.14941622007,126.91475569015
오리엔스,35.149198850404,126.92576614698
사회적협동조합더불어락북카페,35.171431156063,126.81596154373
카페파스쿠찌광주,35.14753283174,126.91481361837
컴포즈커피동광주점,35.176199108192,126.92821052521
카페말바우,35.174809614409,126.926022165
보겸,35.178565815449,126.87606417958
파파스그라운드,35.15156907489,126.88873844147
더벤티광주장덕,35.190251826493,126.8122737638
푸른길카페,35.133897303814,126.90407686052
달정원,35.151394684404,126.91726463072
텐퍼센트커피,35.154514558194,126.84893489162
구백,35.11408089668,126.90865345075
1st커피앤플라워,35.14692485153,126.9316014631
쉼표,35.16970142418,126.91418983453
카페허니스염주점,35.141370749089,126.87564297088
빽다방광주신창,35.1908971898,126.83791395905
오피커피,35.202930963748,126.95360099031
호지하우스,35.14899589061,126.85918600819
나나월전점,35.122136179203,126.77708154504
투명한오후,35.177437419175,126.92452746888
바리솔,35.178497571143,126.92515026313
벌크커피,35.197570726736,126.87356229922
예가라운지,35.114513653081,126.85111033799
루틴,35.105090033488,126.87372833861
커피드림,35.13092723556,126.90457748827
더벤티롯데마트광주,35.133638587345,126.87486050856
바리스타,35.127756501672,126.91081898951
부띠크그레이어,35.127245163505,126.91410633306
진심커피전남대,35.177003532203,126.90129196398
카페그린,35.145398516035,126.83353500463
컴포즈커피광주본촌점,35.212545268945,126.88162576984
베스트커피하남,35.163357964306,126.80801090489
더카페,35.160564658188,126.87990105782
그랑데,35.169618747622,126.86101664952
찬.찬.찬,35.221156849862,126.82489484253
골라봐,35.143995316159,126.79333601162
카페레드브릭,35.154461544752,126.88177369
벌크커피쌍암점,35.219909718402,126.84233352453
티라미뚜,35.136997824141,126.91910123592
피움구움,35.147790036989,126.8422913344
네츄럴커피스톨,35.147491520334,126.93658742438
골든스테어,35.121758160824,126.91337827901
데이원무인카페,35.174606056798,126.86321953496
유인스커피남부대점,35.208969975452,126.84169808762
청자다방동천,35.17127811387,126.8649454233
파스쿠찌수완로점,35.191617876256,126.82851559187
25번가,35.146589336672,126.90412621753
다정한작업실,35.163249379096,126.85659413445
카페하늘,35.224696361325,126.8700349294
클로우치,35.151549989739,126.9225525051
노블,35.171694343958,126.90527143686
하원재,35.138617680559,126.91275924882
해피스타데이,35.178553869457,126.87187054381
컴포즈커피,35.1692247118,126.80880346578
미파솔,35.171986984273,126.82212288485
숨터커피,35.205042543934,126.90095834459
오월의동명동,35.151536161773,126.92505497945
스타다방,35.151640776516,126.9175686698
카페에쏠로지풍향점,35.162585840438,126.92897089991
커피앤뷰,35.189572257156,126.89079056737
그리당,35.211127589574,126.87067327271
하삼동커피운남점,35.173940151288,126.81813171159
투썸플레이스광주,35.124024834946,126.89786774186
뚜에이오,35.133205112934,126.90628063199
메가엠지씨커피광주봉선유안공원점,35.122797457319,126.9177090309
프랭크커핀바광주,35.150165232687,126.92496326176
동명다방,35.152984176111,126.91962518135
카페달,35.20823360074,126.75042261441
카페그로브,35.149368443955,126.92050704967
메가엠지씨커피광주,35.163277574053,126.92463707204
쌍네커피,35.152190570167,126.80899692214
가배상회,35.215167892947,126.84321362699
파운데이,35.178711287448,126.89283743062
디저트39,35.174443239831,126.91424754706
염주골프1872,35.133638587345,126.87486050856
라온다방,35.144867287054,126.89218760103
이치위치,35.151849829382,126.91978285131
디비디비,35.240925664398,126.89099267978
마티스커피,35.183555193243,126.81786077182
광주맘김치,35.152452476472,126.88776062601
아마스빈광주,35.190394722899,126.8250744289
더벤티광주더샵염주점,35.139327607317,126.87596734436
컴포즈커피서,35.151456034749,126.88918994979
골드몽키,35.109370220349,126.88723841715
카페조율,35.179729065992,126.91466032332
레커버거,35.207324327814,126.86302727564
스마일커피,35.213473264834,126.87477048303
루엘,35.154202287238,126.88005412014
룸블랑,35.149003398523,126.91495871426
카페인,35.12069727564,126.87709002295
프라미스,35.142548361761,126.87529756526
벌크커피돌고개점,35.151666922359,126.89648542152
라파,35.152677144041,126.91653425868
카페굴리엘모염주점,35.145024802675,126.87310161226
일비안코,35.177285967998,126.9136169137
티파니카페,35.208187956264,126.87539253358
알리바바커피앤도넛,35.180672826959,126.90434960258
달콤베이커리광주,35.155521262905,126.85053409626
커먼커피,35.161163133904,126.91798036346
다정한커피,35.137889764111,126.89704446163
커피라온,35.183754999284,126.89239573362
덕림산방,35.149784455902,126.89961667677
컴포즈커피각화힐스점,35.187772825177,126.93432806162
스터디가온,35.193957729761,126.8952549792
카페MNM,35.139728417842,126.85714261216
스와,35.186579815765,126.92682255334
메가샵크로플,35.137386168231,126.79222652919
참새다방,35.144867287054,126.89218760103
카페245,35.14835226468,126.9187535701
컴포즈커피첨단,35.221337264586,126.8323615228
카페제이콥하우스,35.148263064688,126.90580482666
컴포즈커피광주,35.154179544721,126.91318882183
티라크림,35.175610572997,126.91374898567
콥프,35.17066309323,126.89790837423
클라인,35.185584700528,126.90527183328
윤쓰,35.136528015357,126.7920416939
카페이플,35.140673951036,126.89494389276
도피,35.148921231304,126.92698797802
아뜰리에130,35.16194557139,126.92385333011
"오늘,두시",35.176644018367,126.9336828814
하워짓커피랩,35.171288403492,126.80967351894
더치스토리,35.159436117284,126.84798748675
카페이플,35.14314959923,126.90352487126
헤이에스프레소바,35.211127589574,126.87067327271
프로방스,35.130310772281,126.94896796549
커피랑족욕카페,35.180508280958,126.80314950002
더벤티화정현대점,35.153619898289,126.87653906584
드롭탑쌍암공원점,35.22167577594,126.84415380695
맘스케익앤커피광주청주오믈렛,35.21405610779,126.87735450288
투지팜,35.167785659948,126.81925261042
세모아,35.204738278959,126.95308360916
카페알로하,35.171225199962,126.88252121408
이스트,35.131513427547,126.9452548448
벌크커피광주여대점,35.163921140333,126.8029644846
카페에쏠로지,35.179458058189,126.81091576499
일다,35.149559007126,126.92673816215
이디야커피광주돌고개역점,35.151666922359,126.89648542152
모어레스양림,35.139232807301,126.91602111359
소랑,35.149299577632,126.92696106198
디커피스토리동,35.146137649805,126.92311768634
청자다방장덕점,35.190122491642,126.81840249411
커피랑족욕카페,35.113871182567,126.85179948549
앤셜리,35.168510580242,126.93745547811
헬로멍,35.142058651124,126.88767159362
카페드에쏘미오,35.145524030919,126.92202835397
쿠즈코커피,35.13406153939,126.90130956637
컴포즈커피도산대주점,35.1298083141,126.79431337187
카페체리쉬,35.159302347949,126.84624420291
소진담광주점,35.145773338982,126.89072673484
우주라이크,35.134684265007,126.91742007411
나리브,35.214890290381,126.85192739585
커피앤,35.209606576969,126.86802553724
컴포즈커피화정한양점,35.140745876469,126.88117121386
코코피트,35.22112629382,126.8245328043
지나카페,35.175669171327,126.88253724868
구삼이,35.145844844799,126.91153279593
카페케미스트리,35.189250607559,126.901983561
네추럴커피스톨,35.185576295908,126.90633695939
톰스톤,35.108690686616,126.89473960083
개성팥집부래옥,35.157225103804,126.84771134158
일구팔팔,35.169881988619,126.90820474282
메가엠지씨커피광주유촌점,35.164587317853,126.86083434294
메가엠지씨커피광주농성점,35.157072595423,126.88340625962
설빙,35.125984319761,126.91121561611
피쉬마우스,35.142380265707,126.91922760889
플로라,35.169847151988,126.91134474739
카페킹콩,35.132000890843,126.94533633764
모카디벨로,35.141095942937,126.8868836241
염주동카페,35.137204853725,126.87257295439
메가엠지씨커피광주,35.178936405077,126.91774487915
메가엠지씨커피광주동천빛고을점,35.169890635885,126.862132548
카페일루이스,35.162977975211,126.93459670989
고마다커피,35.177443012657,126.90204356136
토토,35.179356480706,126.92037419868
아마스빈버블티,35.176321648702,126.9126307198
잔잔잔cafe,35.134207676829,126.89359386132
컴포즈커피광주상무자유점,35.149914717842,126.84769369111
힐링카페,35.178280138387,126.88710151207
쁘앙송,35.149352737539,126.88297397285
기커피로스터스,35.15316452653,126.93387956576
봉명동내커피,35.212861631487,126.83582176327
유레카,35.159405270168,126.90691787423
슬로우시티,35.208944643917,126.86471797477
쿼드커피아이엠도넛광주,35.158280728187,126.84781718856
투썸플레이스마륵DT점,35.139880763244,126.83433796366
레몬커,35.1600056576,126.80534875445
리치네스,35.148490205872,126.88523553388
메가MGC커피광주충장,35.148273877619,126.91301493447
에바,35.123877177139,126.88468233443
공차광주,35.132599061728,126.85816391959
나우커피전대,35.177540712144,126.90088951215
엠에스비산업개발광주알베르지점,35.146807709509,126.8546402866
기아카페테리아,35.15810950323,126.87564318032
마르자나,35.143559211557,126.86480365494
더벤티,35.102184247657,126.87531483714
소망푸드,35.152014653463,126.86485084695
카페지즈,35.129996460094,126.94910366943
투데이풀todayfull,35.143786432464,126.9212501692
슬로우커피,35.154652050027,126.9136105775
슬로우디,35.10228815574,126.898412674
커피예담전대,35.177261496322,126.8989281382
카페799,35.208984339173,126.86606828446
서로,35.126962317826,126.85401854476
벌크커피선운점,35.147990001806,126.77730942498
메가엠지씨커피광주풍암운리점,35.12108081623,126.86600423977
제이카페,35.199863108889,126.7915878269
아마스빈,35.144566104425,126.92988741782
호시정,35.14974075168,126.92487007223
이디야커피광주무역회관점,35.1607232641,126.81140801763
21파크커피,35.225720337976,126.8514563038
구름곶,35.196497346044,126.84100768595
카페도심,35.145808910024,126.93078200832
카페보노풍암,35.118113180012,126.86674747182
포립사인사색,35.214656100124,126.84909698513
이디야커피광주,35.197486269987,126.87126841941
카페밀리,35.179582772693,126.90143291544
카페미뇽,35.161052764188,126.91069360697
메가MGC커피광주,35.192316217544,126.83737767613
더벤티광주,35.191415056842,126.83552387773
더카페광산,35.159992692959,126.80860880139
꽃카롱,35.213207045947,126.88203405554
엔제리너스광주,35.219117037791,126.84238871671
카페아리아,35.112578714043,126.84858157218
카페모먼트,35.214636978496,126.84708730028
준클라우드,35.143573266732,126.84058427052
수평선,35.168802851192,126.91149039383
토프레소북,35.173372249227,126.91342746688
엔젤제이에스산업,35.18626674547,126.92100746311
107호커피,35.161938919389,126.90102261201
미니보틀,35.157700739145,126.86275232825
다소,35.139170407879,126.89217700296
블리스,35.132255910351,126.85142075244
카페419,35.192318795237,126.84612897446
프라그란스커피플라워,35.122195700793,126.86473809931
드커피,35.191967853193,126.81262211746
버티컬,35.155761529554,126.92278234307
카페보노,35.137468401312,126.91426686617
커피지비어,35.171023691258,126.80750384479
블렌딩샵,35.207498691823,126.89352307056
여기서우리가,35.177963433701,126.80650227099
이디야광주쌍촌엘리체점,35.154355457422,126.86744142291
다요,35.158827765943,126.93518864912
발리커피JBJ,35.151392434194,126.8619401736
