상호명,lat,lang
더카페서,37.2830060302188,126.96669321427
지커피,37.3461056073757,127.335463409343
블랙핑크,37.8977922044755,127.201731048425
오밀조밀,37.2695896099912,126.938260789968
봉명동내커피,37.6461057823503,126.62751876443
커피파니,37.6651368205643,126.78542876341
씨루나,36.9921975436708,127.091809871563
카페네계절,37.2888227907337,127.463365491938
카페크노소스,37.0419149871569,127.147964193084
리본브레드,37.6456944424117,126.627786952158
정류장카페,37.2842031125213,127.021675559073
카페벨,37.6463802177279,126.675966578483
카페잇템,37.5645555781934,127.189928551143
늘,37.2856089299932,127.456148028305
커피베이성남신흥역점,37.4398532264959,127.145846169987
총각네다방,37.4560837158887,127.165068974
메가엠지씨커피부천중동현대점,37.503057686491,126.760848055556
커피랩,37.3253577899139,126.805079674608
드림카페,37.4197859895135,127.753724986098
블루빈스,37.4878305368908,126.767771053551
메이플,37.359657618638,126.932861680708
라온마당이디야커피남,37.3010353164889,127.646060633467
피스커피,37.2667647650862,126.985010823413
커피나야,37.5567654918946,127.206447039831
카페까미노,37.3253168899891,126.788652123448
그레이티,37.2230741907447,127.416932674998
보개바람,37.026063948473,127.287370784281
그루터기,37.7243641825732,126.711150175142
모안컴퍼니,37.5518326499592,127.184690447629
투썸플레이스광명밤일점,37.4526122853038,126.864338894166
카페라떼떼,37.3322103631167,127.127341162519
오느른달퐁,37.1953173787348,127.030212843484
무지개다방,37.4178109951775,126.909024869177
블루빈스커피의정부고산지점,37.7297826792408,127.1091400628
니어앤디어,37.5458838866459,127.193616164187
메가엠지씨커피원종,37.5279525583286,126.804491304695
기브커피,37.235789935943,127.194259842398
컴포즈커피이마트점,37.2227267263728,126.974344547571
카페모먼트,37.4012275369374,126.929290679598
카페인시작,37.7691808552089,126.796463846197
쿠니스,37.4975618872083,126.778196339056
리센트커피,36.9456364286608,127.259378741605
카페미오,37.7451508499613,127.092173899964
카페트,37.3692154090155,127.110079360488
투썸플레이스시흥,37.381520321643,126.802359824591
옐로우75카페,37.5286879222347,127.172236772957
오티티,37.2634532841189,127.034018592951
프리웨이63,37.4836112523781,126.783183756285
매머드익스프레스중동현대점,37.5038410978736,126.761660728605
카페더파머스,37.273674990159,127.353352633038
메가엠지씨커피양주덕정점,37.8371564241864,127.068314315942
투썸플레이스용인,37.2992668249279,127.108039155732
르조,37.6406957022741,126.830344993815
얌얌디저트,37.647974672346,126.786512871244
카페블레스롤,37.4674087611749,127.13851250219
나누리사주,36.9910641708739,127.09562037571
아마스빈안양1번가점,37.39888278425,126.922129594779
림림카페,37.4968411548954,126.762624496823
카페라로사,37.9020983996494,127.040001417516
엠케이케이터링카페,36.9607594945371,127.062010142051
더백야드,37.6588197048836,126.832622054254
나우커피양촌점,37.6548018374336,126.625318830734
인셀덤코코COCO,37.370050693499,127.223535469944
루비카페,37.1173713257511,127.374365189377
뒤나미스,37.4124385498427,127.09445360949
더온다다인네,37.6971299526973,126.838008725001
올리터카페앤디저트평택대점,36.9973435104833,127.132845398782
복다방,37.1317377573326,126.908204841651
밤열매과자점,37.3985120025501,126.922970676296
카페산,37.4687629696669,127.193789612075
워너비해피,37.5866303750531,127.174177157548
커피에반하다,37.3511150412249,127.106805298616
카페뉴욕CAFENEWYORK,37.1151393241437,127.627719795373
시나본판교파미어스점,37.4121743289793,127.097608489073
마리안,37.655888808787,126.772025233806
라이스윗,37.49129622764,126.752007313099
우주라이크커피,37.8329365145448,127.509537336685
헤이브로,37.2187829389861,126.948990004008
그비날,37.7981370158095,127.09416017838
에그카페24달미점,37.348906168333,126.805440179493
카페아톤,37.2346969126012,127.156348146489
텐퍼센트스페셜티커피분당정자카페,37.3697919276437,127.10647102074
에스다방,36.9862941370952,126.927507077803
언니네다방,37.248973768865,127.03193780469
헬로미켈란,37.470706827848,127.142250607183
빽다방,37.2678933664288,127.002234731855
모어앤드모어으뜸힐링카페,37.5193096684434,126.791020566174
커피베이송우리점,37.829564855576,127.142373222932
센시빌리티,37.190255293665,127.03488423571
나우커피,37.2062886758957,127.041890076613
욜로,37.4282722351191,126.993308272022
커피스미스동탄트라이엄프점,37.2025572888713,127.072352894571
라비다커피삼육대점,37.6441531345572,127.109744449747
꽈배스커피스,37.6396535690905,126.672301637546
커피플로리안,37.7446120216154,126.808128896936
쉐보레브런치카페,37.6225891505044,126.710541971812
카페인러쉬,37.2226513281264,126.945240442318
이디야하남,37.5411985843221,127.206951533203
사각사각,37.6434770893383,126.626162106938
아띠콩,37.2072292878801,127.061458050531
알리바바동두천욜로점,37.890121442989,127.056380550825
에이앤디분당지점,37.3879933232474,127.123273300056
쥬씨&차얌분당,37.3708357479775,127.107474760318
카페게이트원흥지식산업,37.6391220101417,126.875136361498
더벤티김포풍무역점,37.6117857306486,126.732973162265
카페아란,37.3901259314392,127.014202499957
메가커피수원,37.2468688445196,127.044588961415
메가엠지씨커피,37.6781090277527,126.810837439641
따봉과자점,37.2221027346349,126.945360760436
보니타,37.4155712874909,126.915327057143
카페드코코,37.3619736963507,126.874567880168
카페마실,37.1677415270337,126.707198066634
오하이오,37.3467093203094,127.110469203338
포립,37.7292249351191,127.110451352886
인플럭스,37.5297100940439,127.283070855385
투썸플레이스일산,37.6690279811529,126.762774818772
"카페,정순",37.4314233230432,127.132800834007
크로플로,37.6658502344892,126.751073764041
메가엠지씨커피양주장흥점,37.7167241746506,126.940021815408
카페리오,37.4199092783456,126.924630046707
카페오로시,37.248205165268,126.979049067527
커피베이호평늘을점,37.6573887280942,127.246756163277
카페브릭스턴,37.2381619983707,127.110224796389
어거스트,37.4886179438481,127.478404259354
노아즈팟,37.3898042794125,127.093370765136
꿈의미술관,37.1086317219264,127.033625741003
카페플로렌,37.675749691688,126.814547962313
포트캔커피행신햇빛,37.6242325256046,126.835655391043
별보임,37.2822569715724,126.805693825132
dropp,37.2934743610886,127.636937547187
우주라이크커피,37.6647335734985,126.889881368377
매머드익스프레스원흥한일윈,37.6391220101417,126.875136361498
명동다방,37.3315542893578,126.796800602622
메가커피구리,37.5918576724801,127.140273251558
준컨설팅,37.3871279007706,126.943539106671
커피93.0,37.2975228099613,126.973984002403
라이프,37.3984808482197,127.270374081174
김미썸띵,37.2027857651191,127.090194033378
빽다방안산,37.3170955951917,126.837702361526
셀렉토커피오산원동점,37.1414808272487,127.074731360314
러비트,37.6698839946673,126.750813466123
커피마마,37.740500703538,127.198952765623
카페누크,37.5281377414475,126.808549934197
윌로우그린willowgreen,37.3907471906638,126.739097147619
탐앤탐스마운틴점,37.3435843417332,127.127649720922
필넛로스터스,37.5575830372791,127.206087499129
애플팜페,38.0700710191931,127.016315876629
로스팅,37.3502084559705,127.212588098578
달다곰이홈플러스,37.3700387228742,126.953115593581
카페북한산바라보다,37.6925434908246,126.965685438449
플렉스씨,37.4533642052911,126.787652378066
쥬씨마석역점,37.6524090312693,127.307550499759
카페리첸,37.6101495889048,126.600907326087
텐퍼센트커피,37.5637756772687,127.190514282382
소스테누토,37.5620081866463,127.190307024615
쏘니스,37.2496128538948,127.078145062194
팔공티,37.2738945762673,126.943048829
카페90℃,37.3455557194038,126.828110715383
카페루앤비성남,37.4433190941998,127.15164946007
문이네,37.3674258984484,126.926011803881
청와정,37.4798902679107,127.18446644821
스몰무브먼트,37.3829419983997,126.863324089919
디저트39경기광주,37.3809763792489,127.231123866513
카페더브릿지,37.3986859146662,126.9222792394
레브,37.3214012566505,127.083756531948
프렌즈카페,37.3101393301915,127.077011737945
핑거커피용인행정타운점,37.2397619951817,127.169219167373
컴포즈커피,37.3959842314572,126.9855973921
넘버나인,37.5236331336222,127.295924397124
보카1524,37.6919427917976,126.762983761538
마두커피,37.6525641081084,126.776363647531
행운커피숍,37.4878407317572,126.815454649263
멜팅앨리,37.319840448586,127.114272284812
카페;다,37.4405550866882,127.177468934311
파스텔,37.6007106893183,126.895102809701
커피어클락,37.7505101641457,127.040760372854
더벤티안산,37.318678712829,126.836504638394
김경복詩카페봄여름가을겨울,37.594066022125,127.132989233881
커피하우스,37.4065315781888,127.140881775894
유니버셜카페,37.2434920333198,127.495077993158
카페더후,37.6556240964934,127.246977989301
몽비쥬더하기,37.4456594568872,126.799043974793
요거프레소하안이편한세상,37.4694980543357,126.868107991361
셀렉토커피여주월송점,37.2879601973105,127.622742324923
턴키로스터스,37.6514251413335,126.694495742312
해바라기다방,37.329986846669,126.79418519175
이디야,37.2665230661582,127.059392263193
빽다방김포풍무,37.6055029669202,126.722694506486
데이지,37.4148507145917,127.148660671448
해피빈행복한카페,36.9769847191476,126.843895373289
코아,37.4750032129426,126.799614671192
포트캔커피,37.6441726532124,126.790925899261
루나,37.5190123269439,126.76231500884
선녀까페,37.488475586409,126.778694890951
달리는커피,37.736742808447,127.086149982692
커피그루비,37.2939295243481,127.055408132836
와인살롱미사살롱,37.5598207902197,127.201208011416
빽다방평택소사벌,37.0037168743678,127.105234328305
더벤티안산,37.3073452026848,126.850531715318
와이에스카페,37.0783264367588,127.078828382999
플랜트카페봄,37.3734051134235,127.13801930605
레이지민트,37.3865970707713,127.122115128559
행주삼거리카페,37.6063762238355,126.824042051669
커피에반하다금촌역점,37.7651155260937,126.774432052399
바람의숨결,37.7840190197024,126.684265413944
카페탑,37.2754027923969,126.976246292357
땡큐한,37.361376534451,127.110149356464
구일구,37.3409672523805,127.098280617441
"카페,BE카페,비이",37.4834248991863,126.776481828673
라임오렌지,37.6709237793156,127.530341128337
커피파로스,37.4855881026087,126.805607735449
써드플로어커피,37.6400100805403,126.789180480233
디저트39하남,37.5689784525337,127.184503593644
에스시코칭,37.1963607932198,127.090181026939
큐티선교회,37.3823671367431,127.101206581619
투썸플레이스부천,37.4881521002688,126.765775646223
커피소래비,37.6529949405387,127.315308132087
301커피,37.5045863973841,126.749444932751
컴포즈커피오산세마역점,37.1862034519955,127.041929878675
커피인류분당,37.3766503389432,127.116224208225
디어빈스,37.2550509069475,127.025806529558
카페모먼트,37.6750567846596,126.795956795936
브루다양주,37.7786829252018,126.956755737363
컴포즈커피광명도덕점,37.4710128202424,126.865394547072
솔루체눈꽃빙수&디저트,37.4733024179886,126.800715880167
언덕위에커피나무,37.711517209721,127.204674903318
이디야커피의정부흥선점,37.7428926668171,127.030374572505
카페예찬,37.395227314879,126.925411946848
투썸플레이스야탑역점,37.4115420221507,127.129855803249
커피스토커,37.2959119045882,126.852521601074
카페르블랑,37.2951315586406,127.636658882706
올드캐빈,37.0137610134364,127.253279361158
메가엠지씨커피망포역점,37.2463176513052,127.060161949688
메종드노엘,37.3153979204345,126.916113793073
티몽,37.38106700594,127.255140715581
cafe&갤러리펫,37.7259241120842,126.792967087506
풀꽃이야기,37.0684923759416,127.011318809092
키친알리,37.2768862868137,126.975865367976
메가커피수원,37.2451940387966,126.963321110936
이디야커피,37.4860870016321,126.805045736601
브이라운지,37.1160339539141,126.913370039821
콤마,37.5021300322437,127.425095854554
대화실버카페,37.6744598041803,126.748140867816
웰스샐러드라페,37.661824637164,126.767529926287
투썸플레이스파주,37.7255679980109,126.718264365664
카페마실,37.0534078841846,127.004881213484
민카페,37.4688801142864,126.852618533211
백미당광명점,37.4242966166023,126.88276448511
하루무늬,37.3218435399377,127.109825885389
씨제이인베스트먼트,37.6748695154337,126.748542072474
빽다방부천약대점,37.5149369786474,126.770685012847
창덕궁웰니스센터,37.3622136337529,127.105251367106
순수디저트,37.4515760523859,127.160925893208
커스텀커피역북점,37.2332450007532,127.187108107771
공차광명점,37.4242966166023,126.88276448511
이디야커피시흥프라임,37.4337719560948,126.789064515236
커피엠박스원희캐슬,37.225375735596,127.072681973515
마로니에언덕,37.7870593064274,127.165571272217
키나,37.3067946050935,126.941212265459
인첸소,37.503203788107,127.423549416159
쥬시,37.445146612399,126.797345709081
해밀,37.3560645034428,126.92019115549
커피하우스,37.4871712814056,126.775425675649
현갤러리카페,37.4172743210121,127.1263890296
비니유케이크,37.5039279388286,126.753640576431
안녕크로키안녕croquis,37.3908434905046,127.09847407378
세르세,37.2414241720704,127.029926727631
달리는커피야탑매화,37.4127365679569,127.134236333759
하늘카페,37.5766423153743,127.191767537348
브릭야드,37.5281213437151,127.437217500287
마비노스커피,37.9084683754077,127.05446324436
카페룰루랄라,37.0088067423685,127.266609432247
그린그린그린F&B,37.9538317694641,127.194718633098
컴포즈커피시흥장곡점,37.3781967428339,126.783071162438
캔유커피,37.6490708172749,127.240936042385
여궁다방,37.131195613791,126.90804381587
카페스콜피온,37.4469897611766,126.79165422281
마얀,37.6055562508966,127.349052251031
전통차마루,37.2736070038091,127.499240734579
카페육일구,37.368758063828,126.814552313995
에스디인터내셔날나인블럭미음나루점,37.5858867494686,127.16964497983
성호커피,37.4404826849629,127.173548373785
대지커피숍,37.3305763039709,126.795439565804
약속다방,37.4868005005821,126.753755592384
커피바구니,37.2771822658581,127.039109143642
샵,37.2656725476249,127.048804858795
커드,37.2754854966607,127.12840232071
커피크러쉬CoffeeCrush커피사랑,37.3740459690079,126.948769490125
아마스빈,37.2845244448355,127.052311680985
"카페,오늘",37.4439162818517,126.803965129993
카페봉봉,37.3848057829689,126.933792675855
예그리나,37.3247723790642,126.842266599403
달달눈꽃빙수,37.2789303901888,127.446148539268
수다방,37.1300698052854,126.909084120697
안녕,37.3714612468207,127.129743153124
커피니어바이,37.6640921724383,126.785479789054
카페로카,37.2167709756934,127.056799186394
셀렉토커피남양주,37.7188894432605,127.202270797842
하삼동커피안산,37.3300796420272,126.849655083008
매머드익스프레스안산한대역점,37.3083586331087,126.850967512134
위알쿠키즈,37.2771450596838,127.031227591417
카페온즈,37.2619778773848,127.046540177519
요거프레소화성반월,37.2347983138495,127.067720533686
티스토리,37.2816818782986,127.160379858042
24시무인셀프카페,37.5203676567807,126.778254408503
빌리엔젤평택,36.9777044432935,126.92629106975
새벽다섯시,37.3015179231122,126.837885748376
커피볶는집커피본좌,36.9886546658349,126.845796919198
커피볶는영애씨,37.273029905125,127.040424780609
피우,37.4534923462244,127.161774792853
더스몰에이치,37.7752443598462,126.920116639603
카페루아,37.5415025887631,127.236675431621
커피프럼컴퍼니,37.6546971555947,126.876658025944
비전카페,37.2620417343176,127.064712915581
커피에반하다,37.3961825037664,126.959675214902
벨아벨,37.1965163136892,126.828830330291
진커피,37.6260815313454,126.824037525113
메가엠지씨커피파주법흥리점,37.7747015817176,126.702024574731
달콤한공장,37.7995171377429,127.081561819657
넥스트담,37.2619952841207,127.366440292412
커피홀릭,37.2964360077276,126.868586007964
에스오에스,37.2449683639358,126.964304803753
제이스디스커버리,37.4091610493825,126.972406916823
큰집밥상,37.4327473949902,127.088423661665
한손커피,37.8140110781008,126.988751944436
주하카페,37.274415452979,127.047973219688
커피에반하다,37.3458383458013,126.943248838017
빵깨깨,37.4594040395649,126.873527502312
커피데이,37.7373601936863,127.086755058411
라붐까페,37.3839540397008,127.006717597682
성수미술관,37.3914689615613,126.953438764138
아바나,37.2733611836726,126.955030867095
로블랜드투써즈,37.6210431856099,126.724150445188
스템광명AK플라자,37.4186750323041,126.8828706009
읍천리382부천,37.5006813649131,126.755933809091
쉼,37.5168746132172,126.817495773526
소울트리,37.6439682737803,126.62269711889
라라커피,37.5073054456917,126.750100816496
다이나믹카페인,37.2589964391817,127.024560734127
커피마시다,37.708680438516,126.809067541757
커피101스트릿,37.4758912140545,126.823399025952
키플랫,37.3193038652519,127.111209739455
포트오브모카,37.0009814775521,127.224956352802
공차하남신장점,37.5382646839586,127.203463487555
이디야커피수원고색점,37.2508731691854,126.980185374983
메가엠지씨커피동탄퍼스트점,37.2139280549714,127.091975607043
우정까페,37.6856179304751,126.772487571999
에마농,37.3979695683509,126.917839614375
카페알리스,37.1840394789561,127.042880720976
향다방,37.4845469516869,126.790947800553
오롯,37.6354123535401,126.680557168512
토프레소동탄헤리움점,37.219144440218,127.058380890743
광탄커피,37.7810493485824,126.84900183158
로타리카페,37.7310023025554,126.747722689572
공공은,37.526351894939,126.817334868232
이디야커피안산스포츠파크점,37.294499531666,126.790319438959
엔젤프레소,37.2969319639294,126.986985491781
커피앤치즈케익,36.9937095383805,127.089208027296
투썸플레이스분당,37.3790404356413,127.116523614722
아름다운동행,37.7156440467338,126.872165644094
카페미밈,37.2729741795494,126.965341980239
호카페,37.2931506443688,126.86143961356
백호랑,37.604655357007,126.892983263221
글로시힐,37.6570997610719,127.246657080726
커피에반하다한대앞역점,37.3079861145538,126.852507338867
핑크버터베이크샵,37.2660621106371,127.008426026038
커피에반하다,37.3653996171549,127.166390937112
어블,37.7483827681681,127.043965076115
빙달,37.4916054802102,126.780758534716
일이공,37.6292602178806,126.873710288523
빽다방수원인계,37.2643460715653,127.031898907951
카페커피연구소,37.6446833260713,126.668495501234
자연을담은과일,37.389069748544,126.976848270307
삼성다방,37.4849874696789,126.783828551726
팔당카페,37.5588885083225,127.204590909926
카페폴라리스,37.198459312719,126.645127637683
진심커피,37.3139697677702,126.838709415165
그레이스톤,37.1467474506727,127.334521209308
감성커피성남,37.4274257121757,127.093583903954
아느로,37.6610126716101,126.768291376066
카페아델리나,37.3277910053623,127.074629380041
카페다온,37.1913080548103,126.822468255087
컴포즈커피용인,37.2764993183535,127.07325047918
커피호프물다방,37.2371676268697,127.207465266463
블리스,37.2600525901955,127.005291844481
빽다방김포사우점,37.6218511037589,126.720545753101
디저트39안산,37.3081429171279,126.816283024788
카페소솜,37.587775454347,127.142686700927
피어나&아트파크카페,37.4199081996743,126.926494136481
별가까이,37.6472485570595,126.698942830562
유달리,37.3133633180371,126.829287530477
더코너,36.9918200465932,127.091937933185
디딤,37.0049758703715,127.256309121519
컴포즈커피의왕삼동점,37.3208198247376,126.951835537518
예성쉼터,37.0627166398464,127.056742104241
빽다방탄현역제니스점,37.6952029959045,126.76198846505
초이스빈,37.2357991724925,126.870123989898
설빙일산,37.6763674322701,126.747904765825
천하,37.2588894899496,126.993481354047
마망케이크,37.3989866897662,127.247565473466
오라델떼,37.5090418172201,126.745604151931
예루,37.334080874933,127.017666249885
고촌꽃이피는곳커피와함께,37.6039462698546,126.769527427047
더착한커피,37.8966979128207,127.202459185783
투썸플레이스포천,37.8985144100211,127.204599967097
길다방,37.3504886328912,127.339341483947
그란데,37.2739521745676,127.091063497182
카랑코에,37.3642733774401,127.094107020841
커피미,37.3598429922417,126.942465500357
까페디플레이트,37.3110387442901,127.099010465167
카페윰,37.386613061581,127.124271828104
카페구운,37.7356427512921,127.290120803417
이디야의정부,37.7408027508315,127.047001224813
쁘띠뽀,37.3805162206265,126.959022222936
리한,37.2481300494735,127.067150527327
별,37.8190635184125,127.34841991319
라빈느플라워앤카페,37.210794492894,127.09227228306
그리닝,37.3151900987086,126.823595825148
어울림,37.4921755148104,126.785362994475
다나카페,37.7436777293739,127.099816819786
카페153,37.356391137559,126.946419549834
이디야동탄2카림애비뉴점,37.1990220250455,127.113151337411
카페종종,37.5637209054448,127.191726043701
달보드레,37.1253733095385,126.913799211537
AMF볼링매점,37.070262576154,127.057188440912
이디야커피부천세무서점,37.5072825041992,126.775436517633
아지투1138,36.9991758898785,127.11253412671
메가MGC커피시흥,37.4377146148132,126.795735762934
카페라니,37.2912969181091,126.940301671501
스윗워터스,37.5011204712094,126.772065153098
카페게이트김포풍무중학교점,37.6002154204342,126.726159596136
이디야의정부KT교차로점,37.7334467856271,127.043215521586
커스텀커피,37.4734672267724,127.142682595008
딥다이브,37.3186501404511,126.839099973584
까페디,37.4484421286636,127.010872261572
카페글렌,36.9880135839555,126.920361087333
뜰커피34원천점,37.2778456377489,127.049846984509
작은공간,37.3443824783923,127.105417836405
폴드모어,37.2860999691178,126.986871336746
이디야커피안양,37.4027603514252,126.911637624898
명장시대,37.2038125193289,126.941537338461
카페인중독포천송우점,37.8301855780331,127.141002851484
"카페,늘",37.5395026458825,127.221555416282
디앤지에프씨,37.7379823141488,127.045857428737
카페인,37.4286857504638,127.258883719256
하이오커피동탄나루,37.1931780568302,127.072512708911
댕댕점프,37.6733116619543,127.153946362108
카페OECD,37.1370557852471,127.135530511845
파이드파이퍼,37.4028789753799,127.099278683706
나타샤,37.3649751509629,127.127526327374
카페그리닝,37.3533259115643,126.739881405913
아미고스,37.862013957169,127.142883788778
달링키친갤러리아광교,37.2852937836612,127.057252802218
디아크,37.7436777293739,127.099816819786
돌커피숍,37.1607024345603,126.903690231459
쥬씨망포역점,37.2484127535392,127.058467690834
커피에반하다동탄석우점,37.218718792568,127.078735230617
카페디올로,37.699176685097,126.846413439057
무지개카페,37.7362017244807,127.040729454796
밀탑광교아브뉴프랑,37.2915561471043,127.050464070999
에이알케이,37.3395479880286,127.209799003347
커피쿡,37.1155185943176,126.911217019657
미도리컬러,37.2852844026631,127.014071908509
혜다방,37.1425091524017,127.029784332771
공차롯데,37.5025326300427,126.775299219556
베오다방,37.7417922451021,127.049030870696
카프리1995,37.710205464227,126.738262654192
스페이스서종,37.6251455669582,127.354036046344
거북커피,37.4090733307178,127.131115618169
수정다방,37.2020405591433,127.546340911971
원포쓰리,37.2796272157816,127.01643483392
나우커피,37.2541221109178,127.017003238813
보리수커피호프,37.3297655118769,126.791920692566
다.락.방,37.2637102084061,126.569722329535
이디야커피분당쉐르빌점,37.358600167978,127.107619672722
지니카페,37.2005094976334,126.82805897024
카공,37.7290492816595,126.736105243132
엠제이브릿지,37.7739124466669,126.928183935144
투썸플레이스,37.2708448855768,126.957839327646
아란,37.4335900788897,127.132143055535
카페숲,37.301293404179,127.627390828322
공차안산,37.3019228242418,126.8647476799
레드피에로,37.3437224248185,126.817733619581
팔공티하남,37.5630659133152,127.190816262097
힙이스트,37.2051526323447,127.114769431038
별다방,37.2952533145386,127.632315799128
비브르사비,37.2882098679044,127.020213961895
유월의제인,37.3809698078725,126.860632605354
메가엠지씨커피용인,37.1526028422602,127.169959783251
오프리쉬,37.8848838152572,126.790115437979
조각공방&사주카페커피하우스,37.3372859481309,126.803999218583
블랙콩안양지하,37.4009394078878,126.922371207029
카페스페이스,37.7286448829251,126.800001609753
무이숲,37.318947122131,127.657518928131
민츄,37.7410004814458,127.050289078966
할매국물닭발,37.0727129030068,127.050320653325
오십구,37.4858336179994,127.590460967345
브라보카페,37.3692989557108,126.810987545017
매머드익스프레스파주,37.7142619185984,126.76396243875
아르떼,37.2474551426909,127.050262510626
허니시티,37.774646213346,127.45954429156
카페코너스톤,37.2000149609823,127.052839782437
에스투카페,37.3294134750033,127.221087695814
카페스플랜디드,37.2716163935803,126.977075557608
뜰3커피,37.2654565272916,127.035469951917
더평안,37.6945865228816,126.771965539211
커피향기,37.4024336214582,126.911382570683
몽땅과일,37.2152832629388,127.061223085068
알바트로스,37.2546528403218,127.648442173825
지니,37.753915105209,127.032931595313
수수곳간,37.3863452448449,126.742874709939
텐퍼센트커피시흥장곡점,37.3776018883759,126.789200454793
트라이크하우스앤카페,37.2309388792522,127.235940644256
카페우유,37.0827318915276,127.05464961263
메가커피대광리점,38.1850510962359,127.107607659902
할머니,37.7292612165196,126.763735842983
문카페,37.5180798817107,127.4556985041
맛있는커피가,37.1665799007766,126.880804740224
베리어스빈,37.3675842372778,127.125757495301
메가커피수원,37.2529426378892,127.075286349954
디톡스화해수북카페,37.5666048723863,127.197094414622
안나당,37.4797188060013,126.797266672132
브이디엘,37.5030597893091,126.771400042253
커피에반하다,37.6033010993865,126.77159919508
카페원,37.2680262397267,127.052405737562
메가커피,37.7516428549184,126.767255729054
오롯이,37.3094592706231,127.085751553188
셀렉토커피수원AK타운점,37.2656675906019,127.000088139556
올슨,37.5373176861611,127.206008199202
오늘도맑음,37.3601890111926,126.927853366907
아름다운샘,37.281217420946,127.432452735558
크로플덕오리아가씨,37.298670550351,127.029947717301
소소한한입,37.4287328360839,127.093658535594
카페,37.4230607047139,127.106098273663
비프론트커피,37.2484761739073,127.045008271305
유설,37.7408540579429,127.043324416222
헬로우트레블러,37.2637667752281,127.022808090571
송다방,37.273286556856,127.108999743226
밍그릭,37.4475208083854,126.789837451639
산티아고,37.1252466859561,127.075232857904
카페쉼,37.2840525676476,127.448907816537
헤이스라,37.6349458104892,126.642611169039
퀼트카페세실,37.4917436475524,126.789814068953
초앤초,37.0032412154729,127.26426968203
카페쉼,37.5889286418531,127.238591876324
미스터브리즈,37.4896390699219,126.86556517657
다락다락방카페,37.3240297966587,127.125077574986
커피베이,37.4840949419957,126.775928168769
커피마마안산나무,37.3370454788717,126.779571324958
더달담,37.2086228566386,127.065620463959
빈즈소셜하우스,37.2417992369316,127.101447065391
브라보커피,36.9757017109629,126.84354414939
민정다방,37.1651823861792,127.373824956961
빨라쪼위례수변공원점,37.470706827848,127.142250607183
카페세시봉,37.863958421046,126.780933988065
힐라비,37.6434940071019,127.137457537764
우주에프앤디,37.7410601065892,127.021230781008
매머드익스프레스동탄비즈,37.2154761350394,127.092914749157
커피상점,36.9874754704486,126.922626549842
쥬씨하남,37.5637209054448,127.191726043701
써니사이드,37.3133633180371,126.829287530477
카페일분,37.3574534769662,126.720645646335
투썸플레이스광명사거리역점,37.4788638337044,126.854489706888
커피하우스,37.6932480763591,126.654282061371
나무사이,37.6638080180938,126.853410222399
커피베이의정부,37.7575960524257,127.032418382677
투썸플레이스시흥스마트,37.3355020797013,126.730519656693
위례비엔나커피하우스우남역점,37.4662345869633,127.13813031551
커피베이NS오토,37.2694633766704,127.093237167328
스윗솔티,37.2125987898817,127.104384779268
카페코코야,37.3625669798187,126.945802635229
디저트39부천,37.5029574082702,126.761596156866
베타커피로스터즈,37.3059829976394,127.084834800009
카페베네송탄출장소점,37.0664817700727,127.062227972502
카페하다,37.4405819922751,127.14444789791
카페타임,37.6461185034949,126.679948526433
카페12인치,37.2934575494016,127.382654922124
투썸플레이스광명,37.4476434772487,126.882824220975
그릭샘,37.2332450007532,127.187108107771
카페977,37.5896003866777,127.145836269775
메가엠지씨커피고양삼송시티점,37.6490501162533,126.896959405971
이디야원흥,37.6350682160389,126.871447288288
오리,37.4375952510373,126.878860399549
하삼동커피,37.2980264853509,126.972837961061
메이,37.3659257009378,127.128124954146
빵에갸또,37.6580747537009,127.127915993443
이디야커피,37.6971649810718,127.20486226253
바리,37.0189355160961,126.944905274463
오로스커피로스터스,37.3637834652628,127.158303166545
종가푸드시스템,37.4249840597022,126.912027790359
텐파이프,37.6471606049808,126.874346562023
금다방,37.6766985844849,127.493109143201
이리부농1,37.2667551978852,126.950837843211
더블유카페,36.9941089488916,127.073284333331
넥스트씨앤씨커피랩,37.4481320653015,126.888772911575
스무디킹이마트,37.3253227844391,127.109965378981
까페종로,37.2820543430718,127.016820492603
여여카페,37.1696354601334,127.298490090126
두카,37.3232471747749,127.097657440997
플레이스안,37.3120497062292,126.843228856099
까페또우넛,37.3580906298846,126.946023283839
더카페화성송산점,37.2134452209623,126.732319874452
커피인텐스,37.4710128202424,126.865394547072
오든커피,37.6552452698377,127.24129252247
어반런드렛더테라스보정,37.3108376819212,127.10457451258
삼성전자수원알4카페메가마트,37.2576333693998,127.053122149653
메종,37.6267795498191,126.895328761863
개떼놀이터,37.2985165972505,127.106536575727
카페리휴,37.3739492900758,126.95820973788
어라운드테이블,37.6033916256403,127.351947775924
커피브라운,37.5885303257571,127.135001014
카페콩스,37.1314722195662,127.083204092043
일산정,37.6590271046297,126.768834186269
패스트카페수원,37.2967321233357,126.988905606145
카페도라,37.4350790404855,126.805947610296
옥다방,37.2846041553648,127.015704705756
오예,37.6728316112101,126.777595189978
메가엠지씨커피수원황골,37.2655200192047,127.077353647189
공차,37.2594832235133,127.044474748886
온드카페,37.1569068263506,127.090901710538
사주카페,37.3408241472635,127.203917016982
엔제리너스커피,37.2549384245611,127.111154816935
투썸플레이스수원천천점,37.2966104783303,126.983121104452
자빈커피,37.4469364451872,126.883331998639
만랩커피평택,36.9895682409742,126.841525676714
여우별,37.8189347324413,127.09212285067
