이름,lat,long
천운상회,126.92589108146,35.158898928361
태양식당,126.899320412,35.170964375601
종합광고무등,126.92074922375,35.159285899462
장수건강원,126.91846099886,35.153875180213
남경냉동사,126.91710548829,35.160091677296
창신식당,126.8930580238,35.150283575137
그린,126.92268377295,35.179881822328
일등,126.91733817653,35.163239605747
만복광고,126.83016861345,35.178176299693
골든버드,126.69880529314,35.162802045585
만덕시스템에어컨,126.91556922457,35.160889186013
맑은광고기획,126.9280138068,35.158566187127
디자인파란,126.9156753253,35.162819108468
토방건축사사무소,126.92311930903,35.149346619507
인맥스디자인,126.91867387758,35.145250766333
한국상담교육센터,126.90973585225,35.150570003707
반디가스,126.87970177082,35.1086247598
유디엠씨,126.90055944516,35.17188602793
한국영재교육발전연구소,126.92676247585,35.149378944081
정진세차장,126.87330858271,35.170608043682
오브스,126.91591063016,35.157494002955
역전할머니맥주,126.90695185562,35.137988546653
오시오,126.91593093839,35.152653719583
한국미싱,126.9202432068,35.166014770095
세원당한약방,126.92861999615,35.159211536874
알리바이로또,126.81195153796,35.202579450946
구태현영수아카데미,126.91240001129,35.122722892768
광주한겨레두레협동조합,126.93214954856,35.152013537174
케이제이산업,126.94296660066,35.148106202246
더부러,126.90807730136,35.185159334394
우성,126.87948358683,35.112543802001
푸른디자인,126.91877530205,35.136751540408
성심주유소,126.92696727735,35.159692674847
여행만들기,126.84923635322,35.222679653849
베비에르,126.87848878642,35.125100000082
크린환경협동조합,126.91787264437,35.133651704654
씨엠교육,126.91885936257,35.126242038064
광일주택개발,126.84659644765,35.14601029904
르꼬끄스포르티브광주,126.8332220086,35.141186043169
스카이PC방,126.82317680904,35.220707502378
다한디에이투자법인,126.91192395992,35.158503875819
원정개발,126.86125786421,35.140497283003
대광렌트카,126.9118971712,35.156394384039
이인,126.92214655738,35.143217518086
엔씨커뮤니케이션,126.9328512601,35.169714025111
제이알라인,126.91273947303,35.175574473912
씨에스투어허니문파트너,126.91656325833,35.146349638438
송현,126.89670134792,35.129161172985
브이더블유,126.90030063776,35.16990964267
합동인,126.85053409626,35.155521262905
지에스에이엠,126.91875799104,35.149677349355
승민도시개발,126.9152734016,35.126110843784
브이아이피장례타운,126.84352729617,35.126357886972
어울림남구,126.82156442542,35.07363145527
라움;하제,126.92720626197,35.149013303384
여행가는길,126.91306407447,35.152006075402
선우그래픽,126.86724899052,35.197511833565
로제타트래블,126.91411313993,35.144912521585
부지런한사람들,126.86333507149,35.172615086792
동산자동차서비스,126.88262700448,35.110490600182
대우트럭동양,126.79229653282,35.15418855657
엘씨아이키즈클럽,126.84884202293,35.15487422912
우림기술개발,126.86715122319,35.172119021448
광주그린투어,126.84909129362,35.15743652509
도시창조,126.87716919217,35.166867091287
더플라이앤크루즈,126.91678443419,35.150362806737
석경,126.79471389015,35.202336980275
평화여행사,126.91678443419,35.150362806737
일품맥주,126.93325970283,35.165336866822
위훈용사복지회광주지회,126.88250127357,35.195940926861
다크호스투어,126.84909129362,35.15743652509
우일1급자동차써비스,126.87160847079,35.114850424674
만호이엔씨,126.85380230684,35.132215361232
엠라인기획,126.93409395155,35.120725221352
한미르,126.90920208728,35.132997081452
수창사운드,126.91331186452,35.153180105385
이케어,126.91973510156,35.149650009236
삼협,126.82998329751,35.178084371901
술마시는쿨노래홀,126.85876298335,35.131342762054
기현당,126.91405468997,35.154268433752
보람식당,126.91625260123,35.154053752366
금탑공인중개사사무소,126.93168394827,35.1246521202
금남스낵,126.91410470387,35.151330349671
써드마인드,126.94276290311,35.148582163791
일등,126.82286145133,35.17710497456
혜당생활과학광주,126.87392227656,35.144401461046
담양머리고기집,126.91803086974,35.153204310807
명성전파사,126.91368150171,35.153444823278
바니바니,126.87745774932,35.217725671205
영신사,126.91027855746,35.151845846009
익수당한약방,126.91464324906,35.151272077755
파레스,126.91285153511,35.148182272572
순창식품,126.91794319335,35.154023793225
한마음쉼터,126.91410102485,35.153259292077
보문,126.91431539031,35.155298354776
별세계양화점,126.91544076516,35.154028460048
섬마을,126.91871017748,35.153291500368
대광건기,126.91454073938,35.154858692824
산여울,126.91368150171,35.153444823278
디지털종일,126.88159710387,35.157740961554
새금호약국,126.91851741799,35.15292922365
다민엔지니어링,126.84228537348,35.207055664157
신광종합열기,126.91596418488,35.165039110221
봄애헤어,126.89973590812,35.206924342249
한솔CCTV통신,126.91368150171,35.153444823278
진주장식,126.91231761899,35.180870838726
서브스포츠,126.87323817039,35.205932508367
아주컴퓨터,126.91368150171,35.153444823278
엠제이전자,126.92085030576,35.156618684821
금원공예,126.91089042719,35.149579844135
초원여관,126.91477750165,35.155212355889
광주정,126.84954507336,35.093974144774
대교,126.91026830955,35.149321861219
대신설비,126.90882642303,35.152103193807
송월타올충장로,126.91139955314,35.151729728407
협신상사,126.88949830234,35.147339516999
장미세탁,126.91200077753,35.149436583227
현대아크릴,126.90947119579,35.151487039834
미화약국,126.92080907391,35.158078569856
대명가구,126.90878916984,35.152427358638
피카소디자인가구,126.91432558717,35.161139450304
영신가구,126.90872441045,35.152345650293
고향의맛집,126.89450229459,35.136000721026
주희미용실,126.90979691808,35.151751374199
제모피아,126.91323417635,35.149943417098
서강식당,126.91840839374,35.157020562913
충오식육식당,126.91110064925,35.150275804178
전남사,126.91024347898,35.149537971588
현대상회,126.9103843305,35.149674446882
대호직물,126.91171005602,35.151489142427
성심지물,126.91073416653,35.152246554514
이브자리,126.91037347542,35.152135144471
현대상사,126.9118091787,35.151462991011
시티항공여행사,126.91678443419,35.150362806737
국제안감,126.91060932944,35.151731639801
서울광고사,126.91088038382,35.151157186909
성진당,126.91147050628,35.150522502924
선우당,126.91394996426,35.149760543099
비바체안경,126.91414118183,35.149410714518
백광당,126.91216381367,35.151204772385
보광당,126.91252930004,35.150955663988
명신당,126.91077950285,35.152138795286
일류금고열쇠,126.90947318001,35.15298336493
목화이불집,126.91140339458,35.151441318059
필라테스공간,126.85081722467,35.220405182222
전남가스,126.93643655182,35.108459743902
광주세계로항공여행사,126.91387365903,35.151373348274
걸리버여행사,126.88770389815,35.174355636749
투게더,126.92028061746,35.18560225581
다이아나,126.91323417635,35.149943417098
우진혼수,126.91257775094,35.150613570477
경도당,126.91293963729,35.150634845625
보경사,126.91173596351,35.151191916342
통일상회,126.91147720904,35.151667328785
한양모사,126.91242909884,35.151062931457
스토리,126.91491574399,35.149760182044
오페라노래연습장,126.80978776157,35.179266703522
은미사,126.91159875941,35.151605323425
헬로컷미용실,126.86036061212,35.169432300843
삼일광고,126.90060241047,35.155643418215
"다른,나뷰티",126.94141942351,35.090421258712
에쏘르,126.91013557996,35.127993734304
중앙카종합타운,126.91161409911,35.146332326259
호남광고기획,126.90596150377,35.134094610723
코지산업,126.85716579069,35.176523114982
신나투어,126.79209340942,35.137483993116
아이티여행사,126.88207639976,35.158809020915
세종여행사,126.84885851114,35.148249215916
해피주유소,126.76663488763,35.081522233129
광명당인업사,126.93328483762,35.149959348876
가든바베큐,126.85576033454,35.187506682007
무등장식,126.89211072937,35.142441846853
윤콤퓨터세탁,126.91546078424,35.144248547358
쥬땜헤어,126.86432204305,35.176635494269
춘양시계,126.92015230339,35.138837022475
청원여인숙,126.92003665228,35.140115969651
현대신발,126.92160043787,35.140526509062
호남경매컨설팅부동산중개,126.87690826639,35.098764708132
광주홍익여행사,126.91636186449,35.149124122567
정원커뮤니케이션,126.87792791139,35.165972736908
광은종합유통,126.89670769915,35.165279900793
지강,126.90973585225,35.150570003707
신한여행,126.91418215282,35.152935518673
태현렌트카,126.88350857801,35.215411002109
정윤미용실,126.91230749247,35.148655127116
르꼬끄골프광주아울렛,126.8332220086,35.141186043169
수정열쇠금고,126.8977221502,35.177953607566
라인짱김밥,126.79572773041,35.157440627793
삼성사,126.91267953321,35.128106723458
광양회관,126.91176572339,35.148956735328
동그라미의류수선,126.91433279677,35.14820456779
고향국밥,126.88745979053,35.14552705379
제일부동산중개사무소,126.91430701966,35.148492781927
광남미용실,126.91308016069,35.15409744486
한울이미용실,126.92681144745,35.15233594312
낙원미용실,126.90866434013,35.121490459949
대동여인숙,126.91879502116,35.14106938773
진도슈퍼마켓,126.91968243113,35.139517893068
한길종합건축사사무소,126.85667743877,35.146313159427
메디윈코퍼레이션,126.94391372966,35.132556381998
예원하이테크,126.88196252164,35.110953197865
에이투,126.84660531926,35.223862453997
동광개발,126.90066374902,35.182892889934
광주대한여행사,126.90973585225,35.150570003707
정은숙헤어스튜디오,126.89584259819,35.120436887163
오렌지,126.90929023215,35.124741112533
서울부동산중개사무소,126.91622367386,35.147130812076
해남,126.87945045793,35.153403485434
중국성,126.86202140035,35.137674101077
헤어바이다옴스파,126.85198219339,35.142284642995
빛고을미래,126.84733331095,35.146675321515
세종종합관리,126.92136468654,35.171694495894
박선생교육문화원,126.92539684396,35.148907130233
송원산업,126.91325007999,35.151223534288
스카이항공여행사,126.91678443419,35.150362806737
다도해외여행사,126.91678443419,35.150362806737
남해관광,126.912112418,35.152592451864
오롯이,126.92502191838,35.179073320212
술마시는킹콩노래랑,126.90258311484,35.164251603924
서일자동차정비공업사,126.88079793334,35.111888913681
보강산업개발,126.90565397017,35.148874647512
애드하임,126.91101344943,35.163408263935
라자스,126.85128320842,35.213838584932
굿모닝투어,126.86208536718,35.155152572617
광주장식,126.92274291912,35.1354347848
남광주그릇,126.92031890595,35.138685270159
삼성전자슬기,126.93177718334,35.153632760501
화장품천국,126.79118924448,35.129614944529
대우의료기상사,126.92031578467,35.142245743525
삼천리자전거,126.91862252585,35.135857798016
헤어필미용실,126.9266250043,35.130592687729
이토마토여행사,126.88159710387,35.157740961554
백림제화,126.91524533089,35.152214915817
진성전자,126.91375345456,35.15298575939
천하레포츠,126.91851990983,35.147764274933
예향광고사,126.92042970821,35.15688535484
신성전자,126.9251527728,35.137421221092
신연주헤어프랜,126.92437525171,35.136467858998
E착한학생복본점구.엘리트,126.8094221846,35.170456666944
소문난집찐빵.만두,126.82494078159,35.220255924671
힐링,126.87336154762,35.204951153895
동양수도,126.9233171713,35.135989738272
금화당,126.92518699127,35.137322371291
메리퀸양모이불,126.92578491362,35.13691303185
붉은돼지,126.92733650836,35.145778457767
파리광고사,126.89918795387,35.143317597644
무등중기-지게차,126.85904709439,35.117265746133
두꺼비사진관,126.9293193606,35.130120753574
영슈퍼,126.88782574833,35.147666704048
라라컴퓨터수리,126.86026695122,35.144670398821
귀빈각,126.89394816613,35.189105376222
명선헌,126.94338877719,35.150255201571
아이텍디자인연구소,126.84660531926,35.223862453997
마스터브레인,126.90433042998,35.187009388735
유로항공여행사,126.90055944516,35.17188602793
행운슈퍼,126.9028499376,35.199128605224
문미경공인중개사무소,126.9411366158,35.132640317309
가든금고열쇠,126.92776529794,35.134839336085
무등산보리밥황실흑삼삼계탕,126.94521151477,35.149333633392
노벨약국,126.9282565714,35.132518083987
하나공인중개사사무소,126.80251243093,35.180529025054
천지산업,126.91003252866,35.140666386775
파노이앤디,126.8426470632,35.145143367243
베스트디자인연구소,126.93117225587,35.149535105016
어우동동,126.86076722144,35.169400070297
부성전자,126.91368150171,35.153444823278
금호양봉원,126.90160672793,35.163395450822
나드리,126.91676445328,35.153526509405
블랭크하우즈,126.93052571636,35.162040714189
웰빙헤어샵,126.91834098542,35.141380823095
민디마인드,126.93406609057,35.178405099325
그리다.네일,126.89705685102,35.119068810658
디자이너,126.91705323878,35.153267687736
낙원떡방앗간,126.91773182972,35.153408959807
대도전자,126.9127986739,35.15380647449
박명숙미용실,126.91552676304,35.154164438373
무등레져,126.91616590773,35.153142572582
이삭토스트커피,126.91357433527,35.12351763778
애프터눈쿠키,126.87619189627,35.142151034818
피카소,126.91544076516,35.154028460048
원조장수,126.87622602554,35.214649561199
초이스모텔,126.84661690028,35.216056669233
대보당한약방,126.87536097136,35.151499724416
카페,126.95717152077,35.133175970608
무등전자,126.91368150171,35.153444823278
해태종합전자,126.91368150171,35.153444823278
예지시스템,126.89015023356,35.144587240411
노트라인,126.89150258514,35.150873284881
서울A.V.,126.91368150171,35.153444823278
삼양전자,126.91368150171,35.153444823278
맘스터치광주,126.85879083509,35.130919372127
오복공인중개사사무소,126.89615887478,35.131959561452
미광카외형복원,126.86304031135,35.145678964181
해피클럽,126.9050736163,35.106152389041
메디팜일곡큰사랑약국,126.89748890459,35.204974947283
나산식당,126.91389067869,35.154221894093
염주노래연습장,126.87583062259,35.142886821748
불닭발땡초동대문엽기떡볶이광주,126.88702195101,35.143026186103
제일음향,126.88159710387,35.157740961554
문흥바이크샵,126.9144909654,35.186686247681
개미사,126.91107872129,35.152745416175
세영당,126.82493110829,35.221689010794
무성당,126.91418518064,35.154359742287
광주중고매장,126.90733452583,35.187333986496
송하,126.91605639436,35.144848795323
부동산,126.91808991208,35.153718630689
그랜드제화,126.93464335101,35.1257147749
신세계전자,126.91368150171,35.153444823278
고려수지요법학회,126.91619007266,35.150492700254
미용실님,126.92786259743,35.146666478598
마라스쿨,126.8141463398,35.195885737185
공차광주,126.79218562814,35.137926588215
씨유펫,126.87392377843,35.102045139889
민헤어미용실,126.917180334,35.180941451654
현대이용원,126.93275839136,35.132278379446
금파슬라이드,126.92328865339,35.143155560294
삼천리자전거,126.91921121634,35.138639340273
득양집,126.92168092798,35.140247793553
낭낭그릇,126.92122077845,35.139360332977
비엔날레이불,126.9206257635,35.138715045548
라쿵푸,126.91961631959,35.186849258248
정명사,126.92137251859,35.140335188043
시계/귀금속 소매업,126.92123071277,35.140270828233
아씨방,126.92124486282,35.139198296646
명성의료기상사,126.92136276896,35.141074243335
늘푸른자동차공업사세차장,126.9173864491,35.133908766389
성보인쇄,126.91890559459,35.142665838741
가나열쇠,126.89620331443,35.126227113835
난정,126.92175725768,35.140284528469
바다양푼이동태탕,126.87875938698,35.210932331425
보성식당,126.92176022899,35.140059206685
핑키꼬모,126.89088089065,35.188581563463
빛과사진,126.90639206659,35.142923120395
보성예가,126.91043318981,35.152595390371
하나유통,126.89174197438,35.14940621172
서울보석,126.84773811215,35.15454825117
살롱드그레이,126.93078200832,35.145808910024
까오,126.88027188544,35.153528260023
투싼꼬치구이,126.79568173414,35.136726493799
대흥이발,126.9188961633,35.141719292672
남도카센타,126.91841425765,35.129203654198
부리나치킨,126.87844414618,35.210695053244
남광주떡집,126.92140028864,35.139893752722
남광떡방앗간,126.9212062391,35.139630621423
버들약국,126.86061471324,35.164594266164
새동해바다,126.91272831963,35.15002000398
드림,126.90640168605,35.163528969936
성림장여관,126.92053970474,35.140246646858
신흥장,126.92081596783,35.141763447184
국제온천,126.91778665126,35.178269751988
에덴미용아트,126.90762844128,35.170291431062
삼성편의점휴게실,126.90569355815,35.15739313476
비비큐치킨광주,126.88146456667,35.209884713148
빛그린공인중개사사무소,126.8096573101,35.182943032045
삐에로포토샵,126.89418054887,35.188972290897
에이원오토,126.91116584992,35.184087450758
뉴페이스,126.86304208714,35.17552380072
영암마트,126.93666782362,35.148060103684
한국타이어광주총판,126.89852747513,35.180106229897
눈섬베이커리,126.88921197625,35.172440512492
상하이,126.87990105782,35.160564658188
더이스트샵,126.93044191963,35.17933763595
선정카쎈타,126.89362829054,35.210266890234
웰빙소주방,126.91839801478,35.157804679605
신한공구종합상사,126.87995724042,35.170877021003
시온약국,126.88913986574,35.172899557481
조은안경원,126.90981843207,35.133678671955
좋은가전,126.88159710387,35.157740961554
루이까스텔,126.92879039607,35.177186751112
리도자동차정비,126.89372395175,35.182964907267
SK동진석유,126.9096350253,35.159772283128
아리따움첨단1동점,126.8363127685,35.22001423959
와와생삼겹,126.8938057471,35.208519834427
타이어타운임동점,126.89171254193,35.168569432337
"멀티의류,쉬즈미스",126.91989104545,35.166913019572
이세준세무회계사무소,126.88694888932,35.174979670269
60년대국밥,126.89211078655,35.140008095161
반석주단,126.93155416803,35.160616577544
카페,126.92248832057,35.171398024176
남원원조추어탕,126.93181998416,35.178060811837
혜성옷수선,126.91491574399,35.149760182044
다크호스,126.92679251673,35.178007356362
말바우약국,126.92606820579,35.174647772723
홍길동즉석왕족발,126.9021019556,35.188611698412
전통시골손두부,126.93816695561,35.183020173906
서울왕족발보쌈,126.8937776388,35.188725237818
에이스마트운암,126.88123339742,35.173079177692
천리안공인중개사사무소,126.86800488838,35.171514061938
대성공인중개사,126.80944769971,35.190539557049
"오케이탑공인중개사사무소,오케이탑에셋경매사무소",126.85103443682,35.154282099817
한백년식당,126.94436643634,35.229135170601
무등골금호식당,126.90168228752,35.177367626395
보떼용봉,126.90264469487,35.180909779935
양산차유리,126.87555454769,35.206792324455
진영당,126.87318249519,35.205192859909
한우식육식당,126.9030740597,35.184906804065
만도자동차,126.84769071113,35.16024453895
신용카크리닉,126.86320122046,35.215330185102
디노모텔,126.91726284441,35.166438862971
굿모닝공인중개사무소,126.92603468521,35.188880381028
로켓트밧테리,126.86835724111,35.204697169196
해피데이,126.81314396477,35.164381851406
법무사범종원사무소,126.93262077794,35.150386169195
황실주방용품,126.91865904879,35.187002964339
관포개발,126.91770331186,35.187868771184
삼화온천,126.90064315573,35.162404198082
질주바이크나라,126.90405892524,35.194145891891
라비아또광주점,126.87478364907,35.151981112868
로이젠광주,126.88166206953,35.175444761931
마쉐리뷰티클래스,126.93033925182,35.172089564887
미래로약국,126.88191129481,35.212547906128
119방역,126.89852259541,35.177212739783
원구헤어,126.89207897805,35.192531571835
우리공인중개사사무소,126.89467702724,35.188796546636
반디식당,126.91886848381,35.157087766773
엘지인테리어,126.92369127891,35.179241780631
목포촌닭한상,126.89877578359,35.199947935295
김진환세무회계사무소,126.85949963931,35.150900765584
롯데광주게스,126.91220709756,35.154549318218
뽀글이와둘둘이,126.90272414058,35.177449180079
중흥자전거,126.91811412015,35.17261196444
빛고을왕족발,126.91034054341,35.186694045321
말바우,126.92004586438,35.172638216452
선호건축사사무소,126.923727483,35.163999622145
스시현,126.88216200731,35.213487654667
평화인쇄광고사,126.90532808458,35.153540902005
광성사,126.90526642844,35.155685651052
영인실사,126.90076490964,35.159881417272
황실유럽자수,126.89082318088,35.188788352954
매일식당,126.90575148036,35.153887254597
본촌슈퍼,126.8803305297,35.218888010353
자운영에어컨,126.90925906824,35.184638166031
포토코미,126.81068454043,35.180258012015
영생원한약방,126.87303912339,35.205236594479
미호헤어샵,126.93315659629,35.166507766248
"쎄븐자동차외형복원,세차장",126.85186467691,35.214664351877
화성,126.90423655993,35.177643149102
이레아키그래픽,126.90291051939,35.165210040077
뷰티앙스킨케어,126.90613866681,35.160218500719
달수맛집,126.89581314696,35.182731584741
본초당한약국,126.86555557894,35.17160832751
후동이소금구이,126.84649453388,35.21461330462
월드냉동,126.93413228939,35.172492569894
매곡복권방,126.89327109559,35.191262509271
태성유통,126.81629988965,35.207904080623
길건축사사무소,126.88479663303,35.12756491882
다비다,126.90974076308,35.127981169338
술마시는대박노래홀,126.79653273174,35.139294866954
사우스타운카오디오,126.92557397612,35.177167276504
고향칼국수,126.91776499867,35.174105149292
두암골국밥,126.93184269165,35.16625281262
전원왕족발,126.93275839136,35.132278379446
투우디자인,126.91253349639,35.121759598319
S&T광주오토바이,126.89036100037,35.145229156895
코인워시24빨래터,126.91601284661,35.182048727494
정월리당,126.90219293615,35.188378163351
샤론보석원,126.90502281728,35.186141307842
짬뽕중심,126.89709354277,35.201726374152
투다리,126.81420102533,35.173982858192
복권마트,126.87702011352,35.177709354767
돼지의꿈,126.90631957856,35.158182995875
복권나라,126.89339817362,35.187558986892
파워텔정보통신,126.89518737797,35.15270070365
좋은약국,126.92564971533,35.17391393705
매일식당,126.82133342649,35.220572390029
향촌국밥,126.92737775944,35.174406987536
소리사랑음악사,126.90382494053,35.187040869882
터전공인중개사사무소,126.8144249997,35.173678582581
열린문고,126.88073831203,35.209986166921
밤안개,126.88706323453,35.173033730535
금집복권,126.86469814523,35.208791223875
민속촌,126.90131154187,35.155145073377
동서유통,126.88439601332,35.156126243473
휴대폰할인점,126.91818433084,35.12584841503
아이사랑약국,126.89946742179,35.190192248779
아이듀PC,126.8887166295,35.173346367672
로즈마리,126.87365803823,35.177903482216
밝은유리,126.92122269961,35.189919275776
투모리,126.89389963349,35.180532774928
수정문구,126.9128007318,35.16849913286
제이씨스킨케어,126.93184269165,35.16625281262
편안한공인중개사사무소,126.82354969752,35.182673156537
美&休피부관리,126.81513040245,35.189369421721
나이스미디어,126.91441836143,35.185540837313
선물문구사,126.88008028095,35.180315643865
우리일층약국,126.79507535201,35.141389611909
오쿠서비스센터,126.92366733069,35.16356642068
까투리,126.87319783352,35.204877520165
일품한우무한리필,126.83733529943,35.196831705579
오이칠에일번,126.90988863641,35.156394356285
라온건축사사무소,126.91151158523,35.163917518287
JDX광주,126.89596821765,35.175323616586
디제이노래방,126.91760157632,35.178980193877
아트박스,126.91291354316,35.175693216585
스피드주유소,126.89835657912,35.179753135561
신안카서비스,126.89729894203,35.170269950961
썬팅나라,126.87097876212,35.149349724961
이지스가나,126.86068353036,35.144701358032
만남노래연습장,126.93324456805,35.174900478342
복사복사,126.9047038109,35.171454852169
동방카서비스,126.90894236777,35.158215658252
국민공인중개사사무소,126.92949230586,35.179752898988
아름다운공예사랑,126.90153127794,35.168190146246
프로카모터스,126.90393066149,35.183256011499
박재방,126.89589729697,35.201670403245
노벨목욕탕,126.90394928649,35.15569177026
신근지헤어뉴스,126.92747899279,35.17840103377
전통찻집예사랑,126.84854552488,35.21870704056
동양기업,126.90736637546,35.157876955075
백마세탁소,126.90763697214,35.186065762386
메리퀸양모이불,126.87527648478,35.179162429765
밤실식당,126.93733078316,35.150247291229
동광카크리닉,126.88126795525,35.216210571692
낙지촌,126.90933040948,35.128310992751
울림,126.94498549379,35.131979809217
오정밋션,126.89644216949,35.1824939441
거성공인중개사,126.90020889989,35.206054299809
우미횟집,126.88164086553,35.174588251597
퐁즈,126.85887158613,35.135354958408
용봉장례조경,126.92082129418,35.179585811917
기준엔지리어링,126.83552264363,35.205350309904
오복공인중개사사무소,126.87457108833,35.166617635455
월드하이탑,126.90228481486,35.177463227049
보이스노래방,126.91549177197,35.179123570785
문흥디시마트,126.92192348039,35.18757289903
영광옹기광주직판장,126.86818827618,35.212916152374
김미영햇살만두임동점,126.89164115387,35.166549674851
동부에너지주유소,126.88189719683,35.224788482004
석희네,126.89444870246,35.168360074586
한커뮤니케이션,126.92904772261,35.170122138602
지&오헤어,126.87929956966,35.173205522464
아이리스안경,126.896678766,35.20478729163
세정포스,126.90989786829,35.185310942464
약속식당,126.90290844454,35.158007932147
아이프랜드디지털,126.90219000016,35.17145012345
떡본김에,126.86576618805,35.187267295434
빛고을운동화세탁,126.93287608959,35.175374968771
운암술마시는노래타운,126.8824421605,35.172991183768
야사뽕잎칼국수,126.92137211716,35.181105048724
유토피아PC방,126.89410578445,35.208261175042
한일슈퍼,126.89550113299,35.207408586687
오라순대,126.92095534533,35.171934224988
대왕김밥,126.90410676671,35.170953689472
복권나라,126.91121495658,35.169701763458
예술철물,126.93393399794,35.164134939261
자담치킨,126.8458894392,35.21002855488
신화약국,126.87795601577,35.126348001752
박명섭세무회계사무소,126.88836696923,35.174839457635
신양정보통신,126.91864861765,35.175356955737
구억상사,126.91121327132,35.16076899125
쿨노래방,126.92142344907,35.186360589474
바른체형슬링센터,126.89024767366,35.172161562436
신연호특장,126.88147478417,35.170683725025
헤어필,126.83823868069,35.180426297643
날개종합장식,126.88647701436,35.174966319352
금빛노래연습장,126.90353852619,35.168307483955
칠성골,126.86415503591,35.167331662439
뷰티온누리약국,126.90105268734,35.187439396428
야생마,126.93353402838,35.176273138438
하나로공인중개사사무소,126.88069317007,35.17484991293
무등safetyAD,126.90906171532,35.160785691112
삼미슈퍼,126.93345235854,35.180004168002
D&G,126.90006887967,35.161849138952
디자인조아,126.90174748636,35.1651724601
로얄상회,126.90887230824,35.158530513429
카밍광택손세차,126.89876556914,35.169778516795
오렌지모텔,126.90279802117,35.164596077782
안일세무회계사무소,126.88738164685,35.174641120132
감나무상회,126.88104020614,35.187977252319
화산참붕어찜,126.87624049578,35.241483644972
금호종합공사,126.9148146064,35.179685379084
지에스25시송원대학교점,126.87329146819,35.108141695394
고흥회타운,126.93089281145,35.17592535474
리홈쿠첸북광주,126.90764551119,35.164090038622
수일통닭,126.87305302682,35.177194776188
뿌리공예사,126.89832212,35.161148212411
광주공인중개사사무소,126.81010211466,35.181802656725
롯데광주온수기기,126.91088623562,35.168833476312
환경식품,126.91492371887,35.185518324478
스피드메이트동천,126.86833740638,35.172076026289
동성식당,126.9142690687,35.151349850462
은혜왕김밥,126.88385590078,35.173166468124
윈도아,126.93118881204,35.160856730344
뉴해태,126.88006853777,35.173167565454
양동통닭,126.89404290347,35.1918374313
엄마손공예,126.8351806971,35.215451420099
가고파,126.9174341682,35.165935616463
주공주유소,126.87081243767,35.185205219687
다정한미가,126.90145201632,35.200188576011
현대웰빙랜드,126.88817238933,35.175423571591
보성식육식당,126.88623278646,35.174360146431
삼호식당,126.91995990787,35.154231079642
황금식당,126.90222964963,35.163599402423
각화금호공인중개사사무소,126.93499209239,35.183163561585
함초닷컴,126.9081816336,35.128066287028
볼륨노래연습장,126.90233873878,35.193048652057
"동명카센타,세차장",126.93474495753,35.16339391867
바우화장품,126.92420821841,35.172503991156
지에스25일곡대우점,126.89498821304,35.205547062624
아청춘을적신다,126.91721862012,35.176398804136
실내포장마차,126.93137603467,35.175911591136
만능공구철물열쇠,126.93260740821,35.160652903531
현대목공기계,126.91071639664,35.158520066188
정다운약국,126.8985516821,35.190517435314
그때그산장,126.98927953532,35.143642832783
청우유통,126.81868504752,35.185014450839
맛을찾는사람들,126.91571810123,35.185227981733
영희네밥집,126.93558871023,35.171928487256
참스민,126.92547545515,35.137081553123
만선룸소주방,126.90737483341,35.159706850498
초록마을,126.85561249456,35.130664054462
돈통쌈밥삼겹살,126.92652849003,35.18890278679
여우머리,126.89075657199,35.179954186142
운암족발,126.88065078257,35.173136892026
송채영헤어테라피,126.87223512828,35.197459221914
참살이요가원,126.87052487718,35.182976126491
신용프로아트,126.89013158839,35.171817972524
금보원,126.88294682892,35.173013866568
붐비나,126.88203085129,35.173365969552
운암금방,126.87627807894,35.178180205578
무등정보통신,126.92050356659,35.152955949798
인생사진관,126.91088134774,35.170023263945
골프그린,126.86031235395,35.116214009191
치킨밴드,126.89550113299,35.207408586687
가나공인중개사사무소,126.88988516008,35.172987514831
현대수선실,126.9071416003,35.16155259311
푸른솔플라워,126.90088951215,35.177540712144
제일의류수선,126.9069734766,35.160992215585
투싼,126.8776913002,35.183989197959
이은헤어센스,126.90503999226,35.105385898613
미사랑,126.87981918227,35.210536521205
이삭토스트일곡점,126.89748890459,35.204974947283
그때그집,126.87336187344,35.211287845006
미가반찬,126.8894947623,35.176670599276
해미정,126.92833450644,35.170097803154
대영공인중개사사무소,126.89812164507,35.17926425069
대촌식당,126.85342703046,35.235554969961
어울림카크리닉,126.89914393063,35.159623323911
다인인테리어,126.84037156877,35.213437107087
베스킨라빈스동광주,126.93044191963,35.17933763595
까르마,126.89414040419,35.209757782265
옛날전통순대,126.91325863044,35.185232979259
예송,126.90792539969,35.170249039286
대창1급자동차정비공업사,126.90038561169,35.215754758924
애드존24시편의점,126.92294573755,35.164181966178
탑지프,126.85044407316,35.214930297307
한전사,126.9106612025,35.156897069302
하나로리빙가구할인매장,126.8631942359,35.144869160911
인디고뱅크키즈,126.91316196832,35.148770961516
남매회관,126.93715546535,35.177224386704
오치주공세탁소,126.90271057124,35.184993649797
성은슈퍼,126.95149218469,35.204661411587
수기철물,126.89258388262,35.189309240418
코오롱장식,126.836989339,35.213395649798
그린슈퍼,126.91050976245,35.188822836022
가온,126.84886065644,35.149655395386
무등국밥,126.90265049656,35.187012206386
월산가든,126.95012543784,35.210166050792
진광당,126.90299658203,35.180867898356
