"","지역","이름","lat","long"
"517","서울","명일역","37.552580","127.143799"
"518","서울","강동구청DT","37.529437","127.123835"
"519","서울","강동암사DT","37.555054","127.130065"
"520","서울","굽은다리역","37.545403","127.143101"
"521","서울","강동역","37.536047","127.133086"
"522","서울","둔촌동","37.522724","127.133943"
"523","서울","천호로데오","37.5378069","127.12730940000006"
"524","서울","천호이마트","37.538933","127.125214"
"525","서울","길동역","37.5387433","127.1399879"
"526","서울","상일동","37.5507989598659","127.174104292142"
"527","서울","천호역","37.53795191","127.1245793"
"528","서울","명일이마트","37.553991","127.155984"
"529","서울","상일동역","37.55754181615496","127.17072672474717"
"530","서울","천호사거리","37.539702","127.123542"
"531","서울","강일역","37.55747468801038","127.17351070838722"
"532","서울","올림픽공원북2문","37.5241832","127.1286775"
"533","서울","천호대로길동","37.534651","127.137210"
"534","서울","신도림","37.505517","126.883953"
"535","서울","구로디지털타워","37.483432","126.896480"
"536","서울","오류동역","37.4962155","126.8448614"
"537","서울","구로디지털로","37.485911","126.895587"
"538","서울","구로에이스","37.48448329","126.8944957"
"539","서울","구로하이엔드","37.481618","126.893136"
"540","서울","현대디큐브2F","37.508636","126.889225"
"541","서울","구로호텔","37.4831293","126.89885909999998"
"542","서울","현대디큐브B2","37.508828","126.889488"
"543","서울","구로고척","37.49706","126.86315"
"544","서울","구로NC","37.501219","126.882798"
"545","서울","구로오류DT","37.4881292318832","126.834491889841"
"546","서울","구로구청","37.49395067031256","126.88676120707717"
"547","서울","고척아이파크","37.49930562934076","126.8582208923581"
"548","서울","답십리역","37.568466","127.051106"
"549","서울","경희대삼거리","37.591531","127.052017"
"550","서울","외대정문","37.5953464","127.0590302"
"551","서울","신설동역","37.5767228","127.0255446"
"552","서울","회기역사거리","37.590784","127.056098"
"553","서울","외대","37.59575188","127.0614002"
"554","서울","장한평역","37.562337","127.065511"
"555","서울","경희대","37.5928812","127.05280849999997"
"556","서울","경동1960","37.5796141021494","127.038684963773"
"557","서울","청량리역사","37.57945","127.04785"
"558","서울","서울숲역","37.542075","127.044961"
"559","서울","금호역","37.5479939","127.0153343"
"560","서울","뚝섬역","37.546432","127.049042"
"561","서울","황학사거리","37.567644","127.023697"
"562","서울","성수역","37.543193","127.056943"
"563","서울","상왕십리역","37.565169","127.027907"
"564","서울","왕십리역","37.5627541","127.0339072"
"565","서울","한양대","37.55726984","127.0421649"
"566","서울","엔터식스","37.56175811","127.0383328"
"567","서울","신금호역","37.5549672","127.0201447"
"568","서울","왕십리역9번출구","37.5605427226347","127.035267332652"
